dates,evergreen_needleleaf_forest_mean,evergreen_needleleaf_forest_sd
2016-05-08,0.027467,0.002914
2016-05-16,0.015183,0.00117
2016-05-24,0.021467,0.000532
2016-06-01,0.021833,0.001341
2016-06-09,0.041033,0.008559
2016-06-17,0.051483,0.001109
2016-06-25,0.05555,0.000957
2016-07-03,0.0473,0.003418
2016-07-11,0.052617,0.003849
2016-07-19,0.039717,0.001891
2016-07-27,0.0462,0.010505
2016-08-04,0.0208,0.006952
2016-08-12,0.03965,0.005499
2016-08-20,0.025617,0.001795
2016-08-28,0.014917,0.001703
2016-09-05,0.011533,0.001108
2016-09-13,0.0051,0.000477
2016-09-21,0.0078,0.000369
2016-09-29,0.0012,0.000412
2016-10-07,NA,NA
2016-10-15,NA,NA
2016-10-23,NA,NA
2016-10-31,NA,NA
2016-11-08,NA,NA
2016-11-16,NA,NA
2016-11-24,NA,NA
2016-12-02,NA,NA
2016-12-10,NA,NA
2016-12-18,NA,NA
2016-12-26,NA,NA
2017-01-01,NA,NA
2017-01-09,NA,NA
2017-01-17,NA,NA
2017-01-25,NA,NA
2017-02-02,NA,NA
2017-02-10,NA,NA
2017-02-18,NA,NA
2017-02-26,NA,NA
2017-03-06,0,0
2017-03-14,0,0
2017-03-22,0,0
2017-03-30,0,0
2017-04-07,0,0
2017-04-15,0,0
2017-04-23,8e-05,4.5e-05
2017-05-01,0.002367,0.000163
2017-05-09,0.008667,0.003566
2017-05-17,0.025433,0.001608
2017-05-25,0.028767,0.002003
2017-06-02,0.032417,0.001652
2017-06-10,0.038833,0.001634
2017-06-18,0.060517,0.002531
2017-06-26,0.060917,0.002303
2017-07-04,0.05395,0.011072
2017-07-12,0.043867,0.00343
2017-07-20,0.038367,0.000234
2017-07-28,0.048,0.003224
2017-08-05,0.0445,0.002239
2017-08-13,0.030117,0.002942
2017-08-21,0.021067,0.001494
2017-08-29,0.0164,0.000329
2017-09-06,0.009133,0.000891
2017-09-14,0.007683,0.000857
2017-09-22,0.001267,0.000225
2017-09-30,0.003283,0.00036
2017-10-08,NA,NA
2017-10-16,NA,NA
2017-10-24,NA,NA
2017-11-01,NA,NA
2017-11-09,NA,NA
2017-11-17,NA,NA
2017-11-25,NA,NA
2017-12-03,NA,NA
2017-12-11,NA,NA
2017-12-19,NA,NA
2017-12-27,NA,NA
2018-01-01,NA,NA
2018-01-09,NA,NA
2018-01-17,NA,NA
2018-01-25,NA,NA
2018-02-02,NA,NA
2018-02-10,NA,NA
2018-02-18,NA,NA
2018-02-26,NA,NA
2018-03-06,0,0
2018-03-14,0,0
2018-03-22,0,0
2018-03-30,0,0
2018-04-07,8e-05,4.5e-05
2018-04-15,0,0
2018-04-23,0.001517,0.000331
2018-05-01,0.003833,0.000993
2018-05-09,0.012883,0.000496
2018-05-17,0.009733,0.001864
2018-05-25,0.0166,0.001058
2018-06-02,0.030167,0.001111
2018-06-10,0.031,0.002975
2018-06-18,0.042183,0.00246
2018-06-26,0.0332,0.002941
2018-07-04,0.043433,0.003533
2018-07-12,0.0305,0.002408
2018-07-20,0.053517,0.002743
2018-07-28,0.035883,0.01527
2018-08-05,0.024667,0.003442
2018-08-13,0.023267,0.002789
2018-08-21,0.015167,0.000809
2018-08-29,0.005917,0.003073
2018-09-06,0.006467,0.000413
2018-09-14,0.0071,0.000346
2018-09-22,0.001417,0.000679
2018-09-30,0.0012,0.000167
2018-10-08,NA,NA
2018-10-16,NA,NA
2018-10-24,NA,NA
2018-11-01,NA,NA
2018-11-09,NA,NA
2018-11-17,NA,NA
2018-11-25,NA,NA
2018-12-03,NA,NA
2018-12-11,NA,NA
2018-12-19,NA,NA
2018-12-27,NA,NA
2019-01-01,NA,NA
2019-01-09,NA,NA
2019-01-17,NA,NA
2019-01-25,NA,NA
2019-02-02,NA,NA
2019-02-10,NA,NA
2019-02-18,NA,NA
2019-02-26,NA,NA
2019-03-06,0,NA
2019-03-14,0.000417,4.1e-05
2019-03-22,0.000367,5.2e-05
2019-03-30,2e-04,0
2019-04-07,1e-04,0
2019-04-15,0.000267,0.000137
2019-04-23,0.000867,5.2e-05
2019-05-01,0.000967,8.2e-05
2019-05-09,0.01575,0.001995
2019-05-17,0.032567,0.001822
2019-05-25,0.028817,0.00341
2019-06-02,0.035183,0.001681
2019-06-10,0.0386,0.00255
2019-06-18,0.051933,0.004296
2019-06-26,0.03685,0.017552
2019-07-04,0.02846,0.021391
2019-07-12,0.048967,0.005837
2019-07-20,0.050717,0.001824
2019-07-28,0.038283,0.006574
2019-08-05,0.02275,0.001228
2019-08-13,0.016917,0.005739
2019-08-21,0.018067,0.003185
2019-08-29,0.0046,NA
2019-09-06,0.013883,0.002424
2019-09-14,0.003283,0.001187
2019-09-22,0.004283,0.000223
2019-09-30,6e-04,0
2019-10-08,NA,NA
2019-10-16,NA,NA
2019-10-24,NA,NA
2019-11-01,NA,NA
2019-11-09,NA,NA
2019-11-17,NA,NA
2019-11-25,NA,NA
2019-12-03,NA,NA
2019-12-11,NA,NA
2019-12-19,NA,NA
2019-12-27,NA,NA
2020-01-01,NA,NA
2020-01-09,NA,NA
2020-01-17,NA,NA
2020-01-25,NA,NA
2020-02-02,NA,NA
2020-02-10,NA,NA
2020-02-18,NA,NA
2020-02-26,NA,NA
2020-03-05,0,0
2020-03-13,NA,NA
2020-03-21,0,0
2020-03-29,0,0
2020-04-06,1e-04,0
2020-04-14,8e-04,NA
2020-04-22,0,0
2020-04-30,0.000767,0.000216
2020-05-08,0.005417,0.000331
2020-05-16,0.00885,0.00247
2020-05-24,0.0298,0.000559
2020-06-01,0.028283,0.004978
2020-06-09,0.044467,0.002346
2020-06-17,0.0169,0.006637
2020-06-25,0.02554,0.00743
2020-07-03,0.00706,0.002268
2020-07-11,0.042933,0.006955
2020-07-19,0.026217,0.002166
2020-07-27,0.038733,0.002188
2020-08-04,0.029183,0.001032
2020-08-12,0.023267,0.003446
2020-08-20,0.020183,0.001818
2020-08-28,0.006217,0.003078
2020-09-05,0.010267,0.000845
2020-09-13,0.010117,0.000705
2020-09-21,0.003933,0.000333
2020-09-29,0.001783,0.000467
2020-10-07,NA,NA
2020-10-15,NA,NA
2020-10-23,NA,NA
2020-10-31,NA,NA
2020-11-08,NA,NA
2020-11-16,NA,NA
2020-11-24,NA,NA
2020-12-02,NA,NA
2020-12-10,NA,NA
2020-12-18,NA,NA
2020-12-26,NA,NA
2021-01-01,NA,NA
2021-01-09,NA,NA
2021-01-17,NA,NA
2021-01-25,NA,NA
2021-02-02,NA,NA
2021-02-10,NA,NA
2021-02-18,NA,NA
2021-02-26,NA,NA
2021-03-06,0,0
2021-03-14,0,0
2021-03-22,0,0
2021-03-30,0,0
2021-04-07,0,0
2021-04-15,0.000783,0.000232
2021-04-23,0.000983,9.8e-05
2021-05-01,0.001983,0.000366
2021-05-09,0.007117,0.000574
2021-05-17,0.013667,0.001583
2021-05-25,0.007933,0.000568
2021-06-02,0.019983,0.001182
2021-06-10,0.046217,0.001546
2021-06-18,0.058583,0.003326
2021-06-26,0.065983,0.002588
2021-07-04,0.047233,0.002603
2021-07-12,0.053717,0.001505
2021-07-20,0.04665,0.003465
2021-07-28,0.046017,0.00279
2021-08-05,0.01795,0.002073
2021-08-13,0.020567,0.005509
2021-08-21,0.009483,0.000204
2021-08-29,0.014633,0.001398
2021-09-06,0.014417,0.001275
2021-09-14,0.006517,0.000531
2021-09-22,0.000175,5e-05
2021-09-30,0,0
2021-10-08,NA,NA
2021-10-16,NA,NA
2021-10-24,NA,NA
2021-11-01,NA,NA
2021-11-09,NA,NA
2021-11-17,NA,NA
2021-11-25,NA,NA
2021-12-03,NA,NA
2021-12-11,NA,NA
2021-12-19,NA,NA
2021-12-27,NA,NA
