dates,evergreen_needleleaf_forest_mean,evergreen_needleleaf_forest_sd
2016-05-08,0.025217,0.002548
2016-05-16,0.013683,0.001087
2016-05-24,0.019733,0.000459
2016-06-01,0.019717,0.00125
2016-06-09,0.037667,0.007575
2016-06-17,0.046517,0.000818
2016-06-25,0.048917,0.000852
2016-07-03,0.040417,0.002733
2016-07-11,0.046333,0.003406
2016-07-19,0.03585,0.001638
2016-07-27,0.0411,0.009097
2016-08-04,0.0177,0.005339
2016-08-12,0.035317,0.004828
2016-08-20,0.022733,0.001366
2016-08-28,0.0135,0.001459
2016-09-05,0.010067,0.001013
2016-09-13,0.004217,0.000376
2016-09-21,0.006767,0.000273
2016-09-29,0.00102,0.00039
2016-10-07,NA,NA
2016-10-15,NA,NA
2016-10-23,NA,NA
2016-10-31,NA,NA
2016-11-08,NA,NA
2016-11-16,NA,NA
2016-11-24,NA,NA
2016-12-02,NA,NA
2016-12-10,NA,NA
2016-12-18,NA,NA
2016-12-26,NA,NA
2017-01-01,NA,NA
2017-01-09,NA,NA
2017-01-17,NA,NA
2017-01-25,NA,NA
2017-02-02,NA,NA
2017-02-10,NA,NA
2017-02-18,NA,NA
2017-02-26,NA,NA
2017-03-06,0,0
2017-03-14,0,0
2017-03-22,0,0
2017-03-30,0,0
2017-04-07,0,0
2017-04-15,0,0
2017-04-23,0,0
2017-05-01,0.002017,0.000194
2017-05-09,0.007733,0.003071
2017-05-17,0.02305,0.0014
2017-05-25,0.026467,0.001795
2017-06-02,0.0298,0.001416
2017-06-10,0.0358,0.00129
2017-06-18,0.053933,0.002173
2017-06-26,0.05495,0.001943
2017-07-04,0.0472,0.008992
2017-07-12,0.03845,0.002874
2017-07-20,0.032533,0.00025
2017-07-28,0.042317,0.002591
2017-08-05,0.038433,0.001882
2017-08-13,0.027217,0.002581
2017-08-21,0.018983,0.001267
2017-08-29,0.01465,0.000288
2017-09-06,0.008,0.000769
2017-09-14,0.0068,0.000701
2017-09-22,0.001017,7.5e-05
2017-09-30,0.002533,0.000372
2017-10-08,NA,NA
2017-10-16,NA,NA
2017-10-24,NA,NA
2017-11-01,NA,NA
2017-11-09,NA,NA
2017-11-17,NA,NA
2017-11-25,NA,NA
2017-12-03,NA,NA
2017-12-11,NA,NA
2017-12-19,NA,NA
2017-12-27,NA,NA
2018-01-01,NA,NA
2018-01-09,NA,NA
2018-01-17,NA,NA
2018-01-25,NA,NA
2018-02-02,NA,NA
2018-02-10,NA,NA
2018-02-18,NA,NA
2018-02-26,NA,NA
2018-03-06,0,0
2018-03-14,0,0
2018-03-22,0,0
2018-03-30,0,0
2018-04-07,6e-05,5.5e-05
2018-04-15,0,0
2018-04-23,0.001367,0.000314
2018-05-01,0.0035,0.000827
2018-05-09,0.0118,0.000379
2018-05-17,0.0089,0.001659
2018-05-25,0.0151,0.00089
2018-06-02,0.027583,0.00105
2018-06-10,0.0284,0.00262
2018-06-18,0.037783,0.002063
2018-06-26,0.0299,0.00268
2018-07-04,0.0392,0.002995
2018-07-12,0.02745,0.002148
2018-07-20,0.044133,0.001916
2018-07-28,0.031,0.012823
2018-08-05,0.02145,0.002731
2018-08-13,0.020117,0.001736
2018-08-21,0.013283,0.000747
2018-08-29,0.005317,0.002753
2018-09-06,0.005767,0.000344
2018-09-14,0.006267,0.000266
2018-09-22,0.00125,0.000575
2018-09-30,0.000967,0.000207
2018-10-08,NA,NA
2018-10-16,NA,NA
2018-10-24,NA,NA
2018-11-01,NA,NA
2018-11-09,NA,NA
2018-11-17,NA,NA
2018-11-25,NA,NA
2018-12-03,NA,NA
2018-12-11,NA,NA
2018-12-19,NA,NA
2018-12-27,NA,NA
2019-01-01,NA,NA
2019-01-09,NA,NA
2019-01-17,NA,NA
2019-01-25,NA,NA
2019-02-02,NA,NA
2019-02-10,NA,NA
2019-02-18,NA,NA
2019-02-26,NA,NA
2019-03-06,0,NA
2019-03-14,4e-04,0
2019-03-22,0.000267,5.2e-05
2019-03-30,2e-04,0
2019-04-07,1e-04,0
2019-04-15,2e-04,8.9e-05
2019-04-23,8e-04,0
2019-05-01,9e-04,0
2019-05-09,0.014517,0.001758
2019-05-17,0.03,0.001519
2019-05-25,0.025833,0.002877
2019-06-02,0.03265,0.001519
2019-06-10,0.034233,0.00211
2019-06-18,0.0464,0.003483
2019-06-26,0.032933,0.015138
2019-07-04,0.02546,0.018559
2019-07-12,0.043383,0.004938
2019-07-20,0.044017,0.001416
2019-07-28,0.033233,0.005159
2019-08-05,0.019783,0.001144
2019-08-13,0.014583,0.004696
2019-08-21,0.0163,0.00268
2019-08-29,0.004,NA
2019-09-06,0.01235,0.002038
2019-09-14,0.002817,0.001068
2019-09-22,0.003617,0.000271
2019-09-30,6e-04,0
2019-10-08,NA,NA
2019-10-16,NA,NA
2019-10-24,NA,NA
2019-11-01,NA,NA
2019-11-09,NA,NA
2019-11-17,NA,NA
2019-11-25,NA,NA
2019-12-03,NA,NA
2019-12-11,NA,NA
2019-12-19,NA,NA
2019-12-27,NA,NA
2020-01-01,NA,NA
2020-01-09,NA,NA
2020-01-17,NA,NA
2020-01-25,NA,NA
2020-02-02,NA,NA
2020-02-10,NA,NA
2020-02-18,NA,NA
2020-02-26,NA,NA
2020-03-05,0,0
2020-03-13,NA,NA
2020-03-21,0,0
2020-03-29,0,0
2020-04-06,1e-04,0
2020-04-14,7e-04,NA
2020-04-22,0,0
2020-04-30,7e-04,0.00019
2020-05-08,0.005067,0.000413
2020-05-16,0.0081,0.002067
2020-05-24,0.027783,0.000515
2020-06-01,0.026167,0.004566
2020-06-09,0.040167,0.001978
2020-06-17,0.015067,0.005633
2020-06-25,0.02304,0.006421
2020-07-03,0.00658,0.002056
2020-07-11,0.037867,0.005948
2020-07-19,0.023133,0.001627
2020-07-27,0.033167,0.001774
2020-08-04,0.024833,0.000794
2020-08-12,0.021,0.002804
2020-08-20,0.0178,0.001597
2020-08-28,0.00525,0.00276
2020-09-05,0.00915,0.000799
2020-09-13,0.008917,0.000523
2020-09-21,0.00315,0.000235
2020-09-29,0.001483,0.000299
2020-10-07,NA,NA
2020-10-15,NA,NA
2020-10-23,NA,NA
2020-10-31,NA,NA
2020-11-08,NA,NA
2020-11-16,NA,NA
2020-11-24,NA,NA
2020-12-02,NA,NA
2020-12-10,NA,NA
2020-12-18,NA,NA
2020-12-26,NA,NA
2021-01-01,NA,NA
2021-01-09,NA,NA
2021-01-17,NA,NA
2021-01-25,NA,NA
2021-02-02,NA,NA
2021-02-10,NA,NA
2021-02-18,NA,NA
2021-02-26,NA,NA
2021-03-06,0,0
2021-03-14,0,0
2021-03-22,0,0
2021-03-30,0,0
2021-04-07,-3.3e-05,8.2e-05
2021-04-15,0.00065,0.000197
2021-04-23,0.000917,7.5e-05
2021-05-01,0.001717,0.00024
2021-05-09,0.006517,0.000655
2021-05-17,0.012383,0.001436
2021-05-25,0.0071,0.000429
2021-06-02,0.018317,0.001162
2021-06-10,0.041633,0.001277
2021-06-18,0.052533,0.002757
2021-06-26,0.059633,0.00212
2021-07-04,0.0417,0.002107
2021-07-12,0.0478,0.001195
2021-07-20,0.0402,0.002709
2021-07-28,0.03995,0.002221
2021-08-05,0.01565,0.001738
2021-08-13,0.018267,0.00463
2021-08-21,0.008633,0.000103
2021-08-29,0.012917,0.001162
2021-09-06,0.01305,0.001141
2021-09-14,0.005383,0.000467
2021-09-22,7.5e-05,5e-05
2021-09-30,0,0
2021-10-08,NA,NA
2021-10-16,NA,NA
2021-10-24,NA,NA
2021-11-01,NA,NA
2021-11-09,NA,NA
2021-11-17,NA,NA
2021-11-25,NA,NA
2021-12-03,NA,NA
2021-12-11,NA,NA
2021-12-19,NA,NA
2021-12-27,NA,NA
