dates,evergreen_needleleaf_forest_mean,evergreen_needleleaf_forest_sd
2016-07-19,0.0353,0.002687
2016-07-27,0.048,0.005515
2016-08-04,0.0198,0.001273
2016-08-12,0.03525,0.002192
2016-08-20,0.0174,0.00891
2016-08-28,0.0133,0.000707
2016-09-05,0.00835,0.001344
2016-09-13,0.0044,0.000141
2016-09-21,0.00685,0.000354
2016-09-29,5e-04,0
2016-10-07,NA,NA
2016-10-15,NA,NA
2016-10-23,NA,NA
2016-10-31,NA,NA
2016-11-08,NA,NA
2016-11-16,NA,NA
2016-11-24,NA,NA
2016-12-02,NA,NA
2016-12-10,NA,NA
2016-12-18,NA,NA
2016-12-26,NA,NA
2017-01-01,NA,NA
2017-01-09,NA,NA
2017-01-17,NA,NA
2017-01-25,NA,NA
2017-02-02,NA,NA
2017-02-10,NA,NA
2017-02-18,NA,NA
2017-02-26,NA,NA
2017-03-06,0,0
2017-03-14,0,0
2017-03-22,0,0
2017-03-30,0,NA
2017-04-07,0,0
2017-04-15,0,0
2017-04-23,1e-04,NA
2017-05-01,0.001,0
2017-05-09,0.0111,0.004243
2017-05-17,0.0224,0.002546
2017-05-25,0.0256,0.008344
2017-06-02,0.0323,0.002687
2017-06-10,0.03555,0.000778
2017-06-18,0.042,NA
2017-06-26,0.0575,0.003536
2017-07-04,0.0485,0.004667
2017-07-12,0.0364,0.008202
2017-07-20,0.01205,0.004596
2017-07-28,0.0379,0.000566
2017-08-05,0.0372,0.000566
2017-08-13,0.0238,0.002687
2017-08-21,0.0203,0.001131
2017-08-29,0.0141,0.00198
2017-09-06,0.0073,0.000707
2017-09-14,0.00775,0.001344
2017-09-22,9e-04,0.000141
2017-09-30,0.0028,NA
2017-10-08,NA,NA
2017-10-16,NA,NA
2017-10-24,NA,NA
2017-11-01,NA,NA
2017-11-09,NA,NA
2017-11-17,NA,NA
2017-11-25,NA,NA
2017-12-03,NA,NA
2017-12-11,NA,NA
2017-12-19,NA,NA
2017-12-27,NA,NA
2018-01-01,NA,NA
2018-01-09,NA,NA
2018-01-17,NA,NA
2018-01-25,NA,NA
2018-02-02,NA,NA
2018-02-10,NA,NA
2018-02-18,NA,NA
2018-02-26,NA,NA
2018-03-06,0,0
2018-03-14,0,0
2018-03-22,0,0
2018-03-30,0,NA
2018-04-07,0,0
2018-04-15,0,0
2018-04-23,9e-04,0
2018-05-01,0.0017,0
2018-05-09,0.0067,0.000707
2018-05-17,0.007,0.003818
2018-05-25,0.0132,0.001697
2018-06-02,0.0256,0
2018-06-10,0.02905,0.002899
2018-06-18,0.04365,0.001202
2018-06-26,0.0175,0.00693
2018-07-04,0.0384,0.001273
2018-07-12,0.01805,0.010394
2018-07-20,0.05735,0.000636
2018-07-28,0.04195,0.004172
2018-08-05,0.0148,0.00198
2018-08-13,0.0181,0
2018-08-21,0.0129,0
2018-08-29,0.00515,0.001909
2018-09-06,0.0058,0.000566
2018-09-14,0.0068,0.000566
2018-09-22,0.00085,0.000212
2018-09-30,0.00085,0.000354
2018-10-08,NA,NA
2018-10-16,NA,NA
2018-10-24,NA,NA
2018-11-01,NA,NA
2018-11-09,NA,NA
2018-11-17,NA,NA
2018-11-25,NA,NA
2018-12-03,NA,NA
2018-12-11,NA,NA
2018-12-19,NA,NA
2018-12-27,NA,NA
2019-01-01,NA,NA
2019-01-09,NA,NA
2019-01-17,NA,NA
2019-01-25,NA,NA
2019-02-02,NA,NA
2019-02-10,NA,NA
2019-02-18,NA,NA
2019-02-26,NA,NA
2019-03-06,0,0
2019-03-14,2e-04,0
2019-03-22,0,0
2019-03-30,1e-04,0.000141
2019-04-07,0,0
2019-04-15,1e-04,0
2019-04-23,7e-04,NA
2019-05-01,4e-04,0
2019-05-09,0.0142,0.002263
2019-05-17,0.0281,0
2019-05-25,0.01765,0.002758
2019-06-02,0.0331,0.003818
2019-06-10,0.0186,0.001131
2019-06-18,0.0485,0.001697
2019-06-26,0.0346,0
2019-07-04,0.0518,0.001131
2019-07-12,0.06025,0.001344
2019-07-20,0.0566,0.003536
2019-07-28,0.0159,NA
2019-08-05,0.02575,0.001202
2019-08-13,0.0067,0
2019-08-21,0.01245,0.001485
2019-08-29,0.00285,0.000354
2019-09-06,0.0144,0.000424
2019-09-14,0.0012,0
2019-09-22,0.0038,0.000424
2019-09-30,NA,NA
2019-10-08,NA,NA
2019-10-16,NA,NA
2019-10-24,NA,NA
2019-11-01,NA,NA
2019-11-09,NA,NA
2019-11-17,NA,NA
2019-11-25,NA,NA
2019-12-03,NA,NA
2019-12-11,NA,NA
2019-12-19,NA,NA
2019-12-27,NA,NA
2020-01-01,NA,NA
2020-01-09,NA,NA
2020-01-17,NA,NA
2020-01-25,NA,NA
2020-02-02,NA,NA
2020-02-10,NA,NA
2020-02-18,NA,NA
2020-02-26,NA,NA
2020-03-05,0,NA
2020-03-13,0,NA
2020-03-21,NA,NA
2020-03-29,0,0
2020-04-06,1e-04,NA
2020-04-14,NA,NA
2020-04-22,0,0
2020-04-30,4e-04,NA
2020-05-08,0.0042,0
2020-05-16,0.00865,0.002616
2020-05-24,0.0343,0.001838
2020-06-01,0.0181,NA
2020-06-09,0.03435,0.003606
2020-06-17,0.01795,0.002616
2020-06-25,0.02515,0.006718
2020-07-03,0.0157,NA
2020-07-11,0.03385,0.006152
2020-07-19,0.018,0.010607
2020-07-27,0.0232,0.004667
2020-08-04,0.02335,0.000354
2020-08-12,0.0219,0.000141
2020-08-20,0.0188,0.000707
2020-08-28,0.0069,0
2020-09-05,0.00905,0.001344
2020-09-13,0.0078,0.000141
2020-09-21,0.0032,0
2020-09-29,0.0022,0.000707
2020-10-07,NA,NA
2020-10-15,NA,NA
2020-10-23,NA,NA
2020-10-31,NA,NA
2020-11-08,NA,NA
2020-11-16,NA,NA
2020-11-24,NA,NA
2020-12-02,NA,NA
2020-12-10,NA,NA
2020-12-18,NA,NA
2020-12-26,NA,NA
2021-01-01,NA,NA
2021-01-09,NA,NA
2021-01-17,NA,NA
2021-01-25,NA,NA
2021-02-02,NA,NA
2021-02-10,NA,NA
2021-02-18,NA,NA
2021-02-26,NA,NA
2021-03-06,0,0
2021-03-14,0,0
2021-03-22,0,NA
2021-03-30,0,NA
2021-04-07,0,0
2021-04-15,5e-04,0
2021-04-23,0.00075,7.1e-05
2021-05-01,0.0011,0.000424
2021-05-09,0.0058,0.003677
2021-05-17,0.0155,0
2021-05-25,0.00725,7.1e-05
2021-06-02,0.01705,0.003748
2021-06-10,0.045,0.001273
2021-06-18,0.0569,0.004243
2021-06-26,0.06345,0.001485
2021-07-04,0.04605,0.001626
2021-07-12,0.04125,0.000495
2021-07-20,0.0406,0.000566
2021-07-28,0.04775,0.000495
2021-08-05,0.0212,0.00099
2021-08-13,0.0151,0
2021-08-21,0.00935,0.000212
2021-08-29,0.01195,0.000354
2021-09-06,0.0123,0.001414
2021-09-14,0.0051,0
2021-09-22,5e-05,7.1e-05
2021-09-30,0,NA
2021-10-08,NA,NA
2021-10-16,NA,NA
2021-10-24,NA,NA
2021-11-01,NA,NA
2021-11-09,NA,NA
2021-11-17,NA,NA
2021-11-25,NA,NA
2021-12-03,NA,NA
2021-12-11,NA,NA
2021-12-19,NA,NA
2021-12-27,NA,NA
