dates,deciduous_needleleaf_forest_mean,deciduous_needleleaf_forest_sd
2016-06-01,0.019245,0.004562
2016-06-09,0.023958,0.006506
2016-06-17,0.03889,0.010198
2016-06-25,0.056538,0.014635
2016-07-03,0.051752,0.015559
2016-07-11,0.039659,0.01182
2016-07-19,0.032483,0.007939
2016-07-27,0.037521,0.009477
2016-08-04,0.030676,0.00791
2016-08-12,0.026528,0.006688
2016-08-20,0.021159,0.005634
2016-08-28,0.009859,0.002446
2016-09-05,0.007079,0.001781
2016-09-13,0.00329,0.000885
2016-09-21,0.003786,0.001118
2016-09-29,NA,NA
2016-10-07,NA,NA
2016-10-15,NA,NA
2016-10-23,NA,NA
2016-10-31,NA,NA
2016-11-08,NA,NA
2016-11-16,NA,NA
2016-11-24,NA,NA
2016-12-02,NA,NA
2016-12-10,NA,NA
2016-12-18,NA,NA
2016-12-26,NA,NA
2017-01-01,NA,NA
2017-01-09,NA,NA
2017-01-17,NA,NA
2017-01-25,NA,NA
2017-02-02,NA,NA
2017-02-10,NA,NA
2017-02-18,NA,NA
2017-02-26,NA,NA
2017-03-06,NA,NA
2017-03-14,0,0
2017-03-22,NA,NA
2017-03-30,0,NA
2017-04-07,NA,NA
2017-04-15,NA,NA
2017-04-23,0,0
2017-05-01,0.00105,0.000404
2017-05-09,0.006672,0.002373
2017-05-17,0.018721,0.004614
2017-05-25,0.018921,0.004534
2017-06-02,0.033783,0.007756
2017-06-10,0.040221,0.00933
2017-06-18,0.054479,0.01452
2017-06-26,0.050879,0.012633
2017-07-04,0.0473,0.012748
2017-07-12,0.049969,0.012425
2017-07-20,0.03269,0.008559
2017-07-28,0.046407,0.013398
2017-08-05,0.037417,0.010265
2017-08-13,0.02959,0.007715
2017-08-21,0.02149,0.005396
2017-08-29,0.009479,0.002668
2017-09-06,0.005759,0.001973
2017-09-14,0.007207,0.001949
2017-09-22,NA,NA
2017-09-30,NA,NA
2017-10-08,NA,NA
2017-10-16,NA,NA
2017-10-24,NA,NA
2017-11-01,NA,NA
2017-11-09,NA,NA
2017-11-17,NA,NA
2017-11-25,NA,NA
2017-12-03,NA,NA
2017-12-11,NA,NA
2017-12-19,NA,NA
2017-12-27,NA,NA
2018-01-01,NA,NA
2018-01-09,NA,NA
2018-01-17,NA,NA
2018-01-25,NA,NA
2018-02-02,NA,NA
2018-02-10,NA,NA
2018-02-18,NA,NA
2018-02-26,NA,NA
2018-03-06,NA,NA
2018-03-14,0,NA
2018-03-22,0,0
2018-03-30,0,0
2018-04-07,0,0
2018-04-15,0,0
2018-04-23,0.000512,0.000231
2018-05-01,0.001925,0.000626
2018-05-09,0.010183,0.003082
2018-05-17,0.008129,0.00241
2018-05-25,0.014062,0.003861
2018-06-02,0.025272,0.006048
2018-06-10,0.024772,0.005434
2018-06-18,0.029969,0.008233
2018-06-26,0.039817,0.009773
2018-07-04,0.025086,0.009724
2018-07-12,0.040034,0.010258
2018-07-20,0.037159,0.010693
2018-07-28,0.028059,0.008084
2018-08-05,0.021546,0.007383
2018-08-13,0.021548,0.005648
2018-08-21,0.011048,0.002696
2018-08-29,0.007269,0.002021
2018-09-06,0.0051,0.001236
2018-09-14,0.003497,0.000936
2018-09-22,0.000748,0.00032
2018-09-30,NA,NA
2018-10-08,NA,NA
2018-10-16,NA,NA
2018-10-24,NA,NA
2018-11-01,NA,NA
2018-11-09,NA,NA
2018-11-17,NA,NA
2018-11-25,NA,NA
2018-12-03,NA,NA
2018-12-11,NA,NA
2018-12-19,NA,NA
2018-12-27,NA,NA
2019-01-01,NA,NA
2019-01-09,NA,NA
2019-01-17,NA,NA
2019-01-25,NA,NA
2019-02-02,NA,NA
2019-02-10,NA,NA
2019-02-18,NA,NA
2019-02-26,NA,NA
2019-03-06,NA,NA
2019-03-14,5.5e-05,5.2e-05
2019-03-22,3.3e-05,7.6e-05
2019-03-30,1.2e-05,3.3e-05
2019-04-07,0,0
2019-04-15,5e-05,5.8e-05
2019-04-23,5e-05,5.3e-05
2019-05-01,0.000188,4.9e-05
2019-05-09,0.005538,0.001909
2019-05-17,0.025528,0.006223
2019-05-25,0.021359,0.004875
2019-06-02,0.036097,0.008506
2019-06-10,0.036669,0.008601
2019-06-18,0.049507,0.011914
2019-06-26,0.0392,0.009079
2019-07-04,0.042897,0.011105
2019-07-12,0.038759,0.010726
2019-07-20,0.04549,0.011775
2019-07-28,0.036052,0.009043
2019-08-05,0.019697,0.004932
2019-08-13,0.00455,0.003121
2019-08-21,0.014741,0.003571
2019-08-29,0.009379,0.002386
2019-09-06,0.011655,0.002929
2019-09-14,0.002986,0.000764
2019-09-22,0.000926,0.000421
2019-09-30,NA,NA
2019-10-08,NA,NA
2019-10-16,NA,NA
2019-10-24,NA,NA
2019-11-01,NA,NA
2019-11-09,NA,NA
2019-11-17,NA,NA
2019-11-25,NA,NA
2019-12-03,NA,NA
2019-12-11,NA,NA
2019-12-19,NA,NA
2019-12-27,NA,NA
2020-01-01,NA,NA
2020-01-09,NA,NA
2020-01-17,NA,NA
2020-01-25,NA,NA
2020-02-02,NA,NA
2020-02-10,NA,NA
2020-02-18,NA,NA
2020-02-26,NA,NA
2020-03-05,NA,NA
2020-03-13,0,0
2020-03-21,NA,NA
2020-03-29,0,0
2020-04-06,0,NA
2020-04-14,2e-04,NA
2020-04-22,NA,NA
2020-04-30,1e-04,0
2020-05-08,0.001113,0.000455
2020-05-16,0.003275,0.001317
2020-05-24,0.023986,0.005819
2020-06-01,0.025721,0.005838
2020-06-09,0.040776,0.010375
2020-06-17,0.028766,0.008941
2020-06-25,0.038521,0.009342
2020-07-03,0.018829,0.006198
2020-07-11,0.03329,0.010393
2020-07-19,0.035741,0.008789
2020-07-27,0.039907,0.011817
2020-08-04,0.013472,0.008716
2020-08-12,0.025462,0.006111
2020-08-20,0.028955,0.007015
2020-08-28,0.013614,0.00324
2020-09-05,0.006238,0.001519
2020-09-13,0.0063,0.001844
2020-09-21,0.00175,0.000785
2020-09-29,NA,NA
2020-10-07,NA,NA
2020-10-15,NA,NA
2020-10-23,NA,NA
2020-10-31,NA,NA
2020-11-08,NA,NA
2020-11-16,NA,NA
2020-11-24,NA,NA
2020-12-02,NA,NA
2020-12-10,NA,NA
2020-12-18,NA,NA
2020-12-26,NA,NA
2021-01-01,NA,NA
2021-01-09,NA,NA
2021-01-17,NA,NA
2021-01-25,NA,NA
2021-02-02,NA,NA
2021-02-10,NA,NA
2021-02-18,NA,NA
2021-02-26,NA,NA
2021-03-06,NA,NA
2021-03-14,0,0
2021-03-22,0,0
2021-03-30,0,0
2021-04-07,1.7e-05,4.1e-05
2021-04-15,0.000338,0.000213
2021-04-23,0.000175,7e-05
2021-05-01,0.000543,0.000247
2021-05-09,0.004959,0.002501
2021-05-17,0.016255,0.004012
2021-05-25,0.00999,0.003234
2021-06-02,0.017272,0.00423
2021-06-10,0.033969,0.008501
2021-06-18,0.0521,0.013121
2021-06-26,0.051603,0.013267
2021-07-04,0.047828,0.013503
2021-07-12,0.042979,0.011276
2021-07-20,0.038903,0.011334
2021-07-28,0.036924,0.010607
2021-08-05,0.022672,0.00602
2021-08-13,0.021255,0.004945
2021-08-21,0.008272,0.0033
2021-08-29,0.00248,4.1e-05
2021-09-06,0.0078,0.00194
2021-09-14,0.006403,0.001679
2021-09-22,4e-04,0.000304
2021-09-30,NA,NA
2021-10-08,NA,NA
2021-10-16,NA,NA
2021-10-24,NA,NA
2021-11-01,NA,NA
2021-11-09,NA,NA
2021-11-17,NA,NA
2021-11-25,NA,NA
2021-12-03,NA,NA
2021-12-11,NA,NA
2021-12-19,NA,NA
2021-12-27,NA,NA
