dates,deciduous_needleleaf_forest_mean,deciduous_needleleaf_forest_sd
2016-06-09,0.041461,0.00465
2016-06-17,0.049142,0.006161
2016-06-25,0.067665,0.005927
2016-07-03,0.066077,0.00894
2016-07-11,0.057462,0.005565
2016-07-19,0.036535,0.004118
2016-07-27,0.047123,0.004404
2016-08-04,0.037919,0.00359
2016-08-12,0.032654,0.003456
2016-08-20,0.024842,0.002613
2016-08-28,0.014008,0.00213
2016-09-05,0.007969,0.000875
2016-09-13,0.004631,0.000728
2016-09-21,0.005358,0.000798
2016-09-29,NA,NA
2016-10-07,NA,NA
2016-10-15,NA,NA
2016-10-23,NA,NA
2016-10-31,NA,NA
2016-11-08,NA,NA
2016-11-16,NA,NA
2016-11-24,NA,NA
2016-12-02,NA,NA
2016-12-10,NA,NA
2016-12-18,NA,NA
2016-12-26,NA,NA
2017-01-01,NA,NA
2017-01-09,NA,NA
2017-01-17,NA,NA
2017-01-25,NA,NA
2017-02-02,NA,NA
2017-02-10,NA,NA
2017-02-18,NA,NA
2017-02-26,NA,NA
2017-03-06,NA,NA
2017-03-14,NA,NA
2017-03-22,NA,NA
2017-03-30,0,0
2017-04-07,NA,NA
2017-04-15,0,NA
2017-04-23,0,0
2017-05-01,0.000875,0.000236
2017-05-09,0.006619,0.002231
2017-05-17,0.021477,0.003117
2017-05-25,0.021162,0.002878
2017-06-02,0.036508,0.004262
2017-06-10,0.045981,0.004259
2017-06-18,0.061265,0.006759
2017-06-26,0.060538,0.005349
2017-07-04,0.064412,0.006931
2017-07-12,0.060615,0.005655
2017-07-20,0.043538,0.00387
2017-07-28,0.056577,0.008518
2017-08-05,0.050085,0.005269
2017-08-13,0.037369,0.00437
2017-08-21,0.027154,0.002504
2017-08-29,0.011423,0.003158
2017-09-06,0.006877,0.000939
2017-09-14,0.008754,0.001192
2017-09-22,6e-04,0
2017-09-30,NA,NA
2017-10-08,NA,NA
2017-10-16,NA,NA
2017-10-24,NA,NA
2017-11-01,NA,NA
2017-11-09,NA,NA
2017-11-17,NA,NA
2017-11-25,NA,NA
2017-12-03,NA,NA
2017-12-11,NA,NA
2017-12-19,NA,NA
2017-12-27,NA,NA
2018-01-01,NA,NA
2018-01-09,NA,NA
2018-01-17,NA,NA
2018-01-25,NA,NA
2018-02-02,NA,NA
2018-02-10,NA,NA
2018-02-18,NA,NA
2018-02-26,NA,NA
2018-03-06,NA,NA
2018-03-14,0,0
2018-03-22,0,0
2018-03-30,0,0
2018-04-07,0,0
2018-04-15,0,NA
2018-04-23,0.00054,0.000196
2018-05-01,0.00224,0.000585
2018-05-09,0.010877,0.003194
2018-05-17,0.011208,0.002119
2018-05-25,0.017112,0.002347
2018-06-02,0.030335,0.003419
2018-06-10,0.033804,0.004316
2018-06-18,0.0461,0.005194
2018-06-26,0.045612,0.005537
2018-07-04,0.050515,0.005054
2018-07-12,0.050258,0.006469
2018-07-20,0.051181,0.005209
2018-07-28,0.036496,0.004064
2018-08-05,0.022615,0.007466
2018-08-13,0.026985,0.002671
2018-08-21,0.014742,0.001733
2018-08-29,0.00955,0.00115
2018-09-06,0.006012,0.00073
2018-09-14,0.004665,0.000679
2018-09-22,0.000659,0.000187
2018-09-30,NA,NA
2018-10-08,NA,NA
2018-10-16,NA,NA
2018-10-24,NA,NA
2018-11-01,NA,NA
2018-11-09,NA,NA
2018-11-17,NA,NA
2018-11-25,NA,NA
2018-12-03,NA,NA
2018-12-11,NA,NA
2018-12-19,NA,NA
2018-12-27,NA,NA
2019-01-01,NA,NA
2019-01-09,NA,NA
2019-01-17,NA,NA
2019-01-25,NA,NA
2019-02-02,NA,NA
2019-02-10,NA,NA
2019-02-18,NA,NA
2019-02-26,NA,NA
2019-03-06,NA,NA
2019-03-14,0.000108,2.8e-05
2019-03-22,6.7e-05,9.7e-05
2019-03-30,2.2e-05,4.4e-05
2019-04-07,NA,NA
2019-04-15,1e-04,0
2019-04-23,0.00011,3.2e-05
2019-05-01,2e-04,0
2019-05-09,0.006669,0.001843
2019-05-17,0.026819,0.003945
2019-05-25,0.0267,0.002893
2019-06-02,0.046508,0.006036
2019-06-10,0.044623,0.005053
2019-06-18,0.058069,0.006007
2019-06-26,0.045235,0.00811
2019-07-04,0.052262,0.00712
2019-07-12,0.047319,0.006156
2019-07-20,0.062027,0.006732
2019-07-28,0.043508,0.006809
2019-08-05,0.020954,0.001891
2019-08-13,0.005729,0.003375
2019-08-21,0.011908,0.00177
2019-08-29,0.010531,0.000978
2019-09-06,0.015885,0.002085
2019-09-14,0.003392,6e-04
2019-09-22,0.001583,0.001072
2019-09-30,NA,NA
2019-10-08,NA,NA
2019-10-16,NA,NA
2019-10-24,NA,NA
2019-11-01,NA,NA
2019-11-09,NA,NA
2019-11-17,NA,NA
2019-11-25,NA,NA
2019-12-03,NA,NA
2019-12-11,NA,NA
2019-12-19,NA,NA
2019-12-27,NA,NA
2020-01-01,NA,NA
2020-01-09,NA,NA
2020-01-17,NA,NA
2020-01-25,NA,NA
2020-02-02,NA,NA
2020-02-10,NA,NA
2020-02-18,NA,NA
2020-02-26,NA,NA
2020-03-05,NA,NA
2020-03-13,0,0
2020-03-21,NA,NA
2020-03-29,NA,NA
2020-04-06,0,0
2020-04-14,2e-04,0
2020-04-22,0,NA
2020-04-30,NA,NA
2020-05-08,0.001268,0.000447
2020-05-16,0.004081,0.001541
2020-05-24,0.025677,0.004191
2020-06-01,0.028627,0.002845
2020-06-09,0.050008,0.005098
2020-06-17,0.033927,0.004263
2020-06-25,0.049381,0.006622
2020-07-03,0.028485,0.00357
2020-07-11,0.027552,0.01282
2020-07-19,0.042577,0.004668
2020-07-27,0.047312,0.005348
2020-08-04,0.010824,0.005243
2020-08-12,0.025873,0.004647
2020-08-20,0.036838,0.00325
2020-08-28,0.017742,0.001818
2020-09-05,0.006558,0.000467
2020-09-13,0.006631,0.000769
2020-09-21,0.001781,7e-04
2020-09-29,NA,NA
2020-10-07,NA,NA
2020-10-15,NA,NA
2020-10-23,NA,NA
2020-10-31,NA,NA
2020-11-08,NA,NA
2020-11-16,NA,NA
2020-11-24,NA,NA
2020-12-02,NA,NA
2020-12-10,NA,NA
2020-12-18,NA,NA
2020-12-26,NA,NA
2021-01-01,NA,NA
2021-01-09,NA,NA
2021-01-17,NA,NA
2021-01-25,NA,NA
2021-02-02,NA,NA
2021-02-10,NA,NA
2021-02-18,NA,NA
2021-02-26,NA,NA
2021-03-06,NA,NA
2021-03-14,0,0
2021-03-22,0,0
2021-03-30,NA,NA
2021-04-07,7.5e-05,5e-05
2021-04-15,0.000411,0.000205
2021-04-23,0.000254,0.000107
2021-05-01,0.000732,0.000217
2021-05-09,0.002095,0.000658
2021-05-17,0.018096,0.003096
2021-05-25,0.011954,0.001827
2021-06-02,0.020246,0.002681
2021-06-10,0.038112,0.004639
2021-06-18,0.063385,0.007628
2021-06-26,0.063562,0.006528
2021-07-04,0.059308,0.009329
2021-07-12,0.053246,0.00519
2021-07-20,0.049512,0.005269
2021-07-28,0.049219,0.005048
2021-08-05,0.032823,0.002333
2021-08-13,0.019938,0.002005
2021-08-21,0.01544,0.004981
2021-08-29,0.006044,0.001248
2021-09-06,0.00995,0.001344
2021-09-14,0.008792,0.001596
2021-09-22,5e-04,0.00032
2021-09-30,NA,NA
2021-10-08,NA,NA
2021-10-16,NA,NA
2021-10-24,NA,NA
2021-11-01,NA,NA
2021-11-09,NA,NA
2021-11-17,NA,NA
2021-11-25,NA,NA
2021-12-03,NA,NA
2021-12-11,NA,NA
2021-12-19,NA,NA
2021-12-27,NA,NA
