dates,evergreen_needleleaf_forest_mean,evergreen_needleleaf_forest_sd
2016-06-25,0.055975,0.002871
2016-07-03,0.052125,0.00362
2016-07-11,0.043425,0.002037
2016-07-19,0.03065,0.002588
2016-07-27,0.038175,0.001823
2016-08-04,0.031025,0.002087
2016-08-12,0.02705,0.002645
2016-08-20,0.020325,0.001531
2016-08-28,0.011875,0.000665
2016-09-05,0.00655,0.000915
2016-09-13,0.00395,0.000465
2016-09-21,0.0048,0.000469
2016-09-29,NA,NA
2016-10-07,NA,NA
2016-10-15,NA,NA
2016-10-23,NA,NA
2016-10-31,NA,NA
2016-11-08,NA,NA
2016-11-16,NA,NA
2016-11-24,NA,NA
2016-12-02,NA,NA
2016-12-10,NA,NA
2016-12-18,NA,NA
2016-12-26,NA,NA
2017-01-01,NA,NA
2017-01-09,NA,NA
2017-01-17,NA,NA
2017-01-25,NA,NA
2017-02-02,NA,NA
2017-02-10,NA,NA
2017-02-18,NA,NA
2017-02-26,NA,NA
2017-03-06,NA,NA
2017-03-14,NA,NA
2017-03-22,NA,NA
2017-03-30,0,0
2017-04-07,NA,NA
2017-04-15,NA,NA
2017-04-23,NA,NA
2017-05-01,NA,NA
2017-05-09,0.00535,0.001666
2017-05-17,0.01765,0.002066
2017-05-25,0.01935,0.002392
2017-06-02,0.0316,0.00346
2017-06-10,0.03785,0.003661
2017-06-18,0.0484,0.004292
2017-06-26,0.05045,0.00321
2017-07-04,0.055475,0.004585
2017-07-12,0.04995,0.001353
2017-07-20,0.035525,0.001287
2017-07-28,0.043175,0.002007
2017-08-05,0.04025,0.003991
2017-08-13,0.030625,0.002538
2017-08-21,0.021375,0.001715
2017-08-29,0.0097,0.002601
2017-09-06,0.006,0.000829
2017-09-14,0.00735,7e-04
2017-09-22,3e-04,0
2017-09-30,NA,NA
2017-10-08,NA,NA
2017-10-16,NA,NA
2017-10-24,NA,NA
2017-11-01,NA,NA
2017-11-09,NA,NA
2017-11-17,NA,NA
2017-11-25,NA,NA
2017-12-03,NA,NA
2017-12-11,NA,NA
2017-12-19,NA,NA
2017-12-27,NA,NA
2018-01-01,NA,NA
2018-01-09,NA,NA
2018-01-17,NA,NA
2018-01-25,NA,NA
2018-02-02,NA,NA
2018-02-10,NA,NA
2018-02-18,NA,NA
2018-02-26,NA,NA
2018-03-06,NA,NA
2018-03-14,NA,NA
2018-03-22,NA,NA
2018-03-30,NA,NA
2018-04-07,NA,NA
2018-04-15,NA,NA
2018-04-23,4e-04,0
2018-05-01,0.001625,0.00035
2018-05-09,0.009875,0.00135
2018-05-17,0.0099,0.002252
2018-05-25,0.0161,0.002385
2018-06-02,0.02555,0.003802
2018-06-10,0.029125,0.002304
2018-06-18,0.0361,0.003118
2018-06-26,0.035675,0.004901
2018-07-04,0.041075,0.001715
2018-07-12,0.04215,0.00133
2018-07-20,0.0412,0.003003
2018-07-28,0.029325,0.0019
2018-08-05,0.02035,0.002705
2018-08-13,0.0222,0.000902
2018-08-21,0.011625,0.00032
2018-08-29,0.0083,0.000726
2018-09-06,0.005275,0.000506
2018-09-14,0.004075,0.000236
2018-09-22,9e-04,0
2018-09-30,NA,NA
2018-10-08,NA,NA
2018-10-16,NA,NA
2018-10-24,NA,NA
2018-11-01,NA,NA
2018-11-09,NA,NA
2018-11-17,NA,NA
2018-11-25,NA,NA
2018-12-03,NA,NA
2018-12-11,NA,NA
2018-12-19,NA,NA
2018-12-27,NA,NA
2019-01-01,NA,NA
2019-01-09,NA,NA
2019-01-17,NA,NA
2019-01-25,NA,NA
2019-02-02,NA,NA
2019-02-10,NA,NA
2019-02-18,NA,NA
2019-02-26,NA,NA
2019-03-06,NA,NA
2019-03-14,0,NA
2019-03-22,0,0
2019-03-30,5e-05,7.1e-05
2019-04-07,NA,NA
2019-04-15,NA,NA
2019-04-23,NA,NA
2019-05-01,NA,NA
2019-05-09,0.004625,0.003024
2019-05-17,0.021925,0.003914
2019-05-25,0.021425,0.002339
2019-06-02,0.03785,0.003472
2019-06-10,0.0348,0.003013
2019-06-18,0.04605,0.003516
2019-06-26,0.04305,0.001333
2019-07-04,0.0435,0.003142
2019-07-12,0.0387,0.001709
2019-07-20,0.05115,0.002029
2019-07-28,0.035925,0.002244
2019-08-05,0.01585,0.001308
2019-08-13,0.0036,NA
2019-08-21,0.009725,0.000499
2019-08-29,0.00895,0.000574
2019-09-06,0.013625,0.002098
2019-09-14,0.002425,0.000377
2019-09-22,0.0015,0.000963
2019-09-30,NA,NA
2019-10-08,NA,NA
2019-10-16,NA,NA
2019-10-24,NA,NA
2019-11-01,NA,NA
2019-11-09,NA,NA
2019-11-17,NA,NA
2019-11-25,NA,NA
2019-12-03,NA,NA
2019-12-11,NA,NA
2019-12-19,NA,NA
2019-12-27,NA,NA
2020-01-01,NA,NA
2020-01-09,NA,NA
2020-01-17,NA,NA
2020-01-25,NA,NA
2020-02-02,NA,NA
2020-02-10,NA,NA
2020-02-18,NA,NA
2020-02-26,NA,NA
2020-03-05,NA,NA
2020-03-13,0,NA
2020-03-21,NA,NA
2020-03-29,NA,NA
2020-04-06,NA,NA
2020-04-14,NA,NA
2020-04-22,0,NA
2020-04-30,NA,NA
2020-05-08,0.0012,0.000424
2020-05-16,0.0038,0.001493
2020-05-24,0.021825,0.005053
2020-06-01,0.02475,0.003184
2020-06-09,0.03955,0.002877
2020-06-17,0.025875,0.002468
2020-06-25,0.0378,0.002411
2020-07-03,0.022225,0.002817
2020-07-11,0.024475,0.004102
2020-07-19,0.034325,0.002852
2020-07-27,0.03705,0.001201
2020-08-04,0.009,0.00891
2020-08-12,0.023725,0.002246
2020-08-20,0.0282,0.00202
2020-08-28,0.01375,0.00133
2020-09-05,0.00545,5.8e-05
2020-09-13,0.00575,0.00052
2020-09-21,0.00075,0.000404
2020-09-29,NA,NA
2020-10-07,NA,NA
2020-10-15,NA,NA
2020-10-23,NA,NA
2020-10-31,NA,NA
2020-11-08,NA,NA
2020-11-16,NA,NA
2020-11-24,NA,NA
2020-12-02,NA,NA
2020-12-10,NA,NA
2020-12-18,NA,NA
2020-12-26,NA,NA
2021-01-01,NA,NA
2021-01-09,NA,NA
2021-01-17,NA,NA
2021-01-25,NA,NA
2021-02-02,NA,NA
2021-02-10,NA,NA
2021-02-18,NA,NA
2021-02-26,NA,NA
2021-03-06,NA,NA
2021-03-14,0,NA
2021-03-22,NA,NA
2021-03-30,NA,NA
2021-04-07,NA,NA
2021-04-15,2e-04,NA
2021-04-23,2e-04,0
2021-05-01,5e-04,0.000183
2021-05-09,0.001625,0.00065
2021-05-17,0.016125,0.003121
2021-05-25,0.010025,0.002843
2021-06-02,0.017575,0.001228
2021-06-10,0.031525,0.003443
2021-06-18,0.051575,0.001565
2021-06-26,0.054275,0.004185
2021-07-04,0.04485,0.0015
2021-07-12,0.04375,0.002037
2021-07-20,0.040125,0.00368
2021-07-28,0.03915,0.001933
2021-08-05,0.025875,0.00015
2021-08-13,0.0165,0.001449
2021-08-21,0.012375,0.000822
2021-08-29,0.005325,0.00055
2021-09-06,0.0086,0.000841
2021-09-14,0.00775,0.000574
2021-09-22,NA,NA
2021-09-30,NA,NA
2021-10-08,NA,NA
2021-10-16,NA,NA
2021-10-24,NA,NA
2021-11-01,NA,NA
2021-11-09,NA,NA
2021-11-17,NA,NA
2021-11-25,NA,NA
2021-12-03,NA,NA
2021-12-11,NA,NA
2021-12-19,NA,NA
2021-12-27,NA,NA
