dates,evergreen_needleleaf_forest_mean,evergreen_needleleaf_forest_sd
2016-06-17,0.04315,0.001909
2016-06-25,0.0445,0.001838
2016-07-03,0.0454,0.007495
2016-07-11,0.03505,0.003606
2016-07-19,0.03465,0.001485
2016-07-27,0.03635,0.003748
2016-08-04,0.01375,0.001061
2016-08-12,0.02535,0.000919
2016-08-20,0.02155,0.000778
2016-08-28,0.0126,0.001414
2016-09-05,0.0083,0.000283
2016-09-13,0.004,0.000566
2016-09-21,0.00515,0.000495
2016-09-29,9e-04,NA
2016-10-07,NA,NA
2016-10-15,NA,NA
2016-10-23,NA,NA
2016-10-31,NA,NA
2016-11-08,NA,NA
2016-11-16,NA,NA
2016-11-24,NA,NA
2016-12-02,NA,NA
2016-12-10,NA,NA
2016-12-18,NA,NA
2016-12-26,NA,NA
2017-01-01,NA,NA
2017-01-09,NA,NA
2017-01-17,NA,NA
2017-01-25,NA,NA
2017-02-02,NA,NA
2017-02-10,NA,NA
2017-02-18,NA,NA
2017-02-26,NA,NA
2017-03-06,0,0
2017-03-14,0,0
2017-03-22,0,0
2017-03-30,0,NA
2017-04-07,0,0
2017-04-15,0,NA
2017-04-23,NA,NA
2017-05-01,0.0013,0.000424
2017-05-09,0.00325,7.1e-05
2017-05-17,0.0206,0
2017-05-25,0.02585,0.002333
2017-06-02,0.0289,0.001131
2017-06-10,0.0332,0.002263
2017-06-18,0.0468,0.003253
2017-06-26,0.04855,0.007142
2017-07-04,0.04745,0.001768
2017-07-12,0.0365,0.001131
2017-07-20,0.02385,0.001485
2017-07-28,0.03905,0.001061
2017-08-05,0.03525,0.001344
2017-08-13,0.02485,7.1e-05
2017-08-21,0.018,0.000707
2017-08-29,0.0104,0
2017-09-06,0.00635,0.000636
2017-09-14,0.0068,0
2017-09-22,0.00085,7.1e-05
2017-09-30,0.0024,0.000566
2017-10-08,NA,NA
2017-10-16,NA,NA
2017-10-24,NA,NA
2017-11-01,NA,NA
2017-11-09,NA,NA
2017-11-17,NA,NA
2017-11-25,NA,NA
2017-12-03,NA,NA
2017-12-11,NA,NA
2017-12-19,NA,NA
2017-12-27,NA,NA
2018-01-01,NA,NA
2018-01-09,NA,NA
2018-01-17,NA,NA
2018-01-25,NA,NA
2018-02-02,NA,NA
2018-02-10,NA,NA
2018-02-18,NA,NA
2018-02-26,NA,NA
2018-03-06,0,0
2018-03-14,NA,NA
2018-03-22,0,NA
2018-03-30,0,0
2018-04-07,5e-05,7.1e-05
2018-04-15,0,NA
2018-04-23,8e-04,NA
2018-05-01,0.0023,0.000141
2018-05-09,0.0083,0.001556
2018-05-17,0.01115,0.000354
2018-05-25,0.0128,0.001838
2018-06-02,0.0255,0.003394
2018-06-10,0.0228,0.003536
2018-06-18,0.0326,0.001556
2018-06-26,0.0229,0.006223
2018-07-04,0.04075,0.000636
2018-07-12,0.02675,0.000919
2018-07-20,0.02955,0.000495
2018-07-28,0.0247,0.005091
2018-08-05,0.0205,0.000424
2018-08-13,0.0206,0.002687
2018-08-21,0.0115,0
2018-08-29,0.00545,0.002475
2018-09-06,0.00535,0.000495
2018-09-14,0.0061,0.000566
2018-09-22,0.00135,0.000212
2018-09-30,0.00075,7.1e-05
2018-10-08,NA,NA
2018-10-16,NA,NA
2018-10-24,NA,NA
2018-11-01,NA,NA
2018-11-09,NA,NA
2018-11-17,NA,NA
2018-11-25,NA,NA
2018-12-03,NA,NA
2018-12-11,NA,NA
2018-12-19,NA,NA
2018-12-27,NA,NA
2019-01-01,NA,NA
2019-01-09,NA,NA
2019-01-17,NA,NA
2019-01-25,NA,NA
2019-02-02,NA,NA
2019-02-10,NA,NA
2019-02-18,NA,NA
2019-02-26,NA,NA
2019-03-06,0,NA
2019-03-14,2e-04,0.000141
2019-03-22,0,0
2019-03-30,1e-04,0
2019-04-07,0,0
2019-04-15,1e-04,0
2019-04-23,0.00045,0.000212
2019-05-01,5e-04,0.000141
2019-05-09,0.01365,0.000354
2019-05-17,0.0285,0.000424
2019-05-25,0.0032,0
2019-06-02,0.0326,0
2019-06-10,NA,NA
2019-06-18,0.0401,0.000849
2019-06-26,0.0407,0.001414
2019-07-04,0.0237,NA
2019-07-12,0.0398,0.011172
2019-07-20,0.0457,0.006364
2019-07-28,0.03265,0.000212
2019-08-05,0.0196,0.000424
2019-08-13,0.0046,0.000424
2019-08-21,0.01505,0.000636
2019-08-29,0.0015,NA
2019-09-06,0.01265,0.001344
2019-09-14,0.0011,0
2019-09-22,0.00345,7.1e-05
2019-09-30,6e-04,0
2019-10-08,NA,NA
2019-10-16,NA,NA
2019-10-24,NA,NA
2019-11-01,NA,NA
2019-11-09,NA,NA
2019-11-17,NA,NA
2019-11-25,NA,NA
2019-12-03,NA,NA
2019-12-11,NA,NA
2019-12-19,NA,NA
2019-12-27,NA,NA
2020-01-01,NA,NA
2020-01-09,NA,NA
2020-01-17,NA,NA
2020-01-25,NA,NA
2020-02-02,NA,NA
2020-02-10,NA,NA
2020-02-18,NA,NA
2020-02-26,NA,NA
2020-03-05,0,NA
2020-03-13,NA,NA
2020-03-21,0,NA
2020-03-29,0,NA
2020-04-06,1e-04,NA
2020-04-14,NA,NA
2020-04-22,0,0
2020-04-30,4e-04,0
2020-05-08,0.0049,0.000707
2020-05-16,0.00865,0.000495
2020-05-24,0.0274,0.000424
2020-06-01,0.0151,0.001838
2020-06-09,0.0391,0.000566
2020-06-17,0.0077,0.002546
2020-06-25,0.0292,0.000141
2020-07-03,0.00635,0.001202
2020-07-11,0.0365,0.00594
2020-07-19,0.01515,0.001485
2020-07-27,0.03235,0.001626
2020-08-04,0.01565,0.004879
2020-08-12,0.0213,0.004384
2020-08-20,0.0133,0.002404
2020-08-28,0.0061,0
2020-09-05,0.00835,0.000919
2020-09-13,0.00595,0.000495
2020-09-21,0.00275,0.000636
2020-09-29,0.002,0.000849
2020-10-07,NA,NA
2020-10-15,NA,NA
2020-10-23,NA,NA
2020-10-31,NA,NA
2020-11-08,NA,NA
2020-11-16,NA,NA
2020-11-24,NA,NA
2020-12-02,NA,NA
2020-12-10,NA,NA
2020-12-18,NA,NA
2020-12-26,NA,NA
2021-01-01,NA,NA
2021-01-09,NA,NA
2021-01-17,NA,NA
2021-01-25,NA,NA
2021-02-02,NA,NA
2021-02-10,NA,NA
2021-02-18,NA,NA
2021-02-26,NA,NA
2021-03-06,0,0
2021-03-14,0,0
2021-03-22,0,0
2021-03-30,0,NA
2021-04-07,0,0
2021-04-15,6e-04,0.000283
2021-04-23,6e-04,0.000141
2021-05-01,0.0013,0.000141
2021-05-09,0.006,0.002404
2021-05-17,0.01305,0.001202
2021-05-25,0.0077,0
2021-06-02,0.01585,0.003889
2021-06-10,0.0388,0.001414
2021-06-18,0.04985,0.003182
2021-06-26,0.0581,0.003111
2021-07-04,0.0432,0.002687
2021-07-12,0.0454,0.001131
2021-07-20,0.0399,0.000849
2021-07-28,0.03695,0.002616
2021-08-05,0.01695,0.001061
2021-08-13,0.0127,0.001556
2021-08-21,0.0081,0.000849
2021-08-29,0.0115,0.000424
2021-09-06,0.0119,0.000283
2021-09-14,0.00605,0.000778
2021-09-22,0,0
2021-09-30,0,NA
2021-10-08,NA,NA
2021-10-16,NA,NA
2021-10-24,NA,NA
2021-11-01,NA,NA
2021-11-09,NA,NA
2021-11-17,NA,NA
2021-11-25,NA,NA
2021-12-03,NA,NA
2021-12-11,NA,NA
2021-12-19,NA,NA
2021-12-27,NA,NA
