dates,deciduous_needleleaf_forest_mean,deciduous_needleleaf_forest_sd
2016-06-09,0.040938,0.004816
2016-06-17,0.048007,0.006275
2016-06-25,0.066874,0.006423
2016-07-03,0.064863,0.009302
2016-07-11,0.056807,0.005929
2016-07-19,0.036404,0.004208
2016-07-27,0.046626,0.004596
2016-08-04,0.037456,0.003824
2016-08-12,0.032311,0.003712
2016-08-20,0.024537,0.00283
2016-08-28,0.013863,0.002131
2016-09-05,0.007919,0.000904
2016-09-13,0.004633,0.000714
2016-09-21,0.005385,0.000787
2016-09-29,NA,NA
2016-10-07,NA,NA
2016-10-15,NA,NA
2016-10-23,NA,NA
2016-10-31,NA,NA
2016-11-08,NA,NA
2016-11-16,NA,NA
2016-11-24,NA,NA
2016-12-02,NA,NA
2016-12-10,NA,NA
2016-12-18,NA,NA
2016-12-26,NA,NA
2017-01-01,NA,NA
2017-01-09,NA,NA
2017-01-17,NA,NA
2017-01-25,NA,NA
2017-02-02,NA,NA
2017-02-10,NA,NA
2017-02-18,NA,NA
2017-02-26,NA,NA
2017-03-06,NA,NA
2017-03-14,NA,NA
2017-03-22,NA,NA
2017-03-30,0,0
2017-04-07,NA,NA
2017-04-15,0,NA
2017-04-23,0,0
2017-05-01,0.000875,0.000236
2017-05-09,0.006615,0.00224
2017-05-17,0.021448,0.003102
2017-05-25,0.021233,0.002899
2017-06-02,0.036422,0.004316
2017-06-10,0.045604,0.004542
2017-06-18,0.06083,0.007323
2017-06-26,0.059659,0.006067
2017-07-04,0.063474,0.007257
2017-07-12,0.059959,0.005724
2017-07-20,0.042937,0.004089
2017-07-28,0.055444,0.008287
2017-08-05,0.049511,0.0055
2017-08-13,0.03727,0.004442
2017-08-21,0.026841,0.002807
2017-08-29,0.011637,0.003088
2017-09-06,0.006915,0.000955
2017-09-14,0.008774,0.00116
2017-09-22,6e-04,0
2017-09-30,NA,NA
2017-10-08,NA,NA
2017-10-16,NA,NA
2017-10-24,NA,NA
2017-11-01,NA,NA
2017-11-09,NA,NA
2017-11-17,NA,NA
2017-11-25,NA,NA
2017-12-03,NA,NA
2017-12-11,NA,NA
2017-12-19,NA,NA
2017-12-27,NA,NA
2018-01-01,NA,NA
2018-01-09,NA,NA
2018-01-17,NA,NA
2018-01-25,NA,NA
2018-02-02,NA,NA
2018-02-10,NA,NA
2018-02-18,NA,NA
2018-02-26,NA,NA
2018-03-06,NA,NA
2018-03-14,0,0
2018-03-22,0,0
2018-03-30,0,0
2018-04-07,0,0
2018-04-15,0,NA
2018-04-23,0.000547,0.000198
2018-05-01,0.002204,0.000582
2018-05-09,0.010844,0.003149
2018-05-17,0.011215,0.002123
2018-05-25,0.017085,0.002379
2018-06-02,0.03023,0.003585
2018-06-10,0.033167,0.004772
2018-06-18,0.045185,0.005452
2018-06-26,0.045222,0.005712
2018-07-04,0.049607,0.00569
2018-07-12,0.049644,0.006552
2018-07-20,0.050426,0.005705
2018-07-28,0.035896,0.004162
2018-08-05,0.0224,0.007377
2018-08-13,0.026559,0.002856
2018-08-21,0.014485,0.001781
2018-08-29,0.009507,0.001204
2018-09-06,0.006007,0.000742
2018-09-14,0.004611,0.000673
2018-09-22,0.000656,0.000182
2018-09-30,NA,NA
2018-10-08,NA,NA
2018-10-16,NA,NA
2018-10-24,NA,NA
2018-11-01,NA,NA
2018-11-09,NA,NA
2018-11-17,NA,NA
2018-11-25,NA,NA
2018-12-03,NA,NA
2018-12-11,NA,NA
2018-12-19,NA,NA
2018-12-27,NA,NA
2019-01-01,NA,NA
2019-01-09,NA,NA
2019-01-17,NA,NA
2019-01-25,NA,NA
2019-02-02,NA,NA
2019-02-10,NA,NA
2019-02-18,NA,NA
2019-02-26,NA,NA
2019-03-06,NA,NA
2019-03-14,0.000108,2.9e-05
2019-03-22,6.7e-05,9.7e-05
2019-03-30,2.5e-05,4.6e-05
2019-04-07,NA,NA
2019-04-15,1e-04,0
2019-04-23,0.000111,3.3e-05
2019-05-01,2e-04,0
2019-05-09,0.006719,0.001848
2019-05-17,0.026574,0.004023
2019-05-25,0.026274,0.003057
2019-06-02,0.045996,0.006017
2019-06-10,0.043341,0.005631
2019-06-18,0.057333,0.00645
2019-06-26,0.044974,0.008046
2019-07-04,0.051041,0.007474
2019-07-12,0.046322,0.006437
2019-07-20,0.06067,0.007221
2019-07-28,0.042859,0.006773
2019-08-05,0.020537,0.001903
2019-08-13,0.005275,0.003385
2019-08-21,0.011778,0.00175
2019-08-29,0.010456,0.001036
2019-09-06,0.015922,0.00203
2019-09-14,0.003356,0.000619
2019-09-22,0.001464,0.001032
2019-09-30,NA,NA
2019-10-08,NA,NA
2019-10-16,NA,NA
2019-10-24,NA,NA
2019-11-01,NA,NA
2019-11-09,NA,NA
2019-11-17,NA,NA
2019-11-25,NA,NA
2019-12-03,NA,NA
2019-12-11,NA,NA
2019-12-19,NA,NA
2019-12-27,NA,NA
2020-01-01,NA,NA
2020-01-09,NA,NA
2020-01-17,NA,NA
2020-01-25,NA,NA
2020-02-02,NA,NA
2020-02-10,NA,NA
2020-02-18,NA,NA
2020-02-26,NA,NA
2020-03-05,NA,NA
2020-03-13,0,0
2020-03-21,NA,NA
2020-03-29,NA,NA
2020-04-06,0,0
2020-04-14,2e-04,0
2020-04-22,0,NA
2020-04-30,NA,NA
2020-05-08,0.001268,0.000447
2020-05-16,0.003959,0.001524
2020-05-24,0.025807,0.004218
2020-06-01,0.028359,0.003048
2020-06-09,0.049241,0.005278
2020-06-17,0.033326,0.004262
2020-06-25,0.04847,0.006601
2020-07-03,0.028148,0.003671
2020-07-11,0.025827,0.011819
2020-07-19,0.041978,0.004912
2020-07-27,0.046533,0.005678
2020-08-04,0.010225,0.004777
2020-08-12,0.025626,0.004463
2020-08-20,0.036344,0.003632
2020-08-28,0.01747,0.001871
2020-09-05,0.006515,0.000483
2020-09-13,0.006644,0.000751
2020-09-21,0.001833,0.000707
2020-09-29,NA,NA
2020-10-07,NA,NA
2020-10-15,NA,NA
2020-10-23,NA,NA
2020-10-31,NA,NA
2020-11-08,NA,NA
2020-11-16,NA,NA
2020-11-24,NA,NA
2020-12-02,NA,NA
2020-12-10,NA,NA
2020-12-18,NA,NA
2020-12-26,NA,NA
2021-01-01,NA,NA
2021-01-09,NA,NA
2021-01-17,NA,NA
2021-01-25,NA,NA
2021-02-02,NA,NA
2021-02-10,NA,NA
2021-02-18,NA,NA
2021-02-26,NA,NA
2021-03-06,NA,NA
2021-03-14,0,0
2021-03-22,0,0
2021-03-30,NA,NA
2021-04-07,7.5e-05,5e-05
2021-04-15,0.000422,0.000205
2021-04-23,0.000248,0.000109
2021-05-01,0.000727,0.000225
2021-05-09,0.002123,0.000658
2021-05-17,0.018048,0.003074
2021-05-25,0.011926,0.001887
2021-06-02,0.020241,0.002793
2021-06-10,0.037585,0.004854
2021-06-18,0.062585,0.007953
2021-06-26,0.062648,0.007174
2021-07-04,0.057915,0.008894
2021-07-12,0.052407,0.005345
2021-07-20,0.048904,0.005763
2021-07-28,0.048533,0.005588
2021-08-05,0.032533,0.002646
2021-08-13,0.020026,0.002286
2021-08-21,0.015269,0.004896
2021-08-29,0.005977,0.001279
2021-09-06,0.009956,0.001414
2021-09-14,0.008822,0.001619
2021-09-22,5e-04,0.00032
2021-09-30,NA,NA
2021-10-08,NA,NA
2021-10-16,NA,NA
2021-10-24,NA,NA
2021-11-01,NA,NA
2021-11-09,NA,NA
2021-11-17,NA,NA
2021-11-25,NA,NA
2021-12-03,NA,NA
2021-12-11,NA,NA
2021-12-19,NA,NA
2021-12-27,NA,NA
