dates,evergreen_needleleaf_forest_mean,evergreen_needleleaf_forest_sd
2016-06-17,0.039317,0.001466
2016-06-25,0.0556,0.002347
2016-07-03,0.051517,0.00362
2016-07-11,0.0438,0.002244
2016-07-19,0.031133,0.00227
2016-07-27,0.038283,0.001434
2016-08-04,0.031317,0.001679
2016-08-12,0.027267,0.002233
2016-08-20,0.02035,0.001186
2016-08-28,0.011967,0.000535
2016-09-05,0.00675,0.000789
2016-09-13,0.003967,0.000441
2016-09-21,0.00475,0.000383
2016-09-29,NA,NA
2016-10-07,NA,NA
2016-10-15,NA,NA
2016-10-23,NA,NA
2016-10-31,NA,NA
2016-11-08,NA,NA
2016-11-16,NA,NA
2016-11-24,NA,NA
2016-12-02,NA,NA
2016-12-10,NA,NA
2016-12-18,NA,NA
2016-12-26,NA,NA
2017-01-01,NA,NA
2017-01-09,NA,NA
2017-01-17,NA,NA
2017-01-25,NA,NA
2017-02-02,NA,NA
2017-02-10,NA,NA
2017-02-18,NA,NA
2017-02-26,NA,NA
2017-03-06,NA,NA
2017-03-14,0,NA
2017-03-22,0,NA
2017-03-30,0,0
2017-04-07,NA,NA
2017-04-15,NA,NA
2017-04-23,NA,NA
2017-05-01,0.0018,NA
2017-05-09,0.005833,0.001735
2017-05-17,0.018067,0.002068
2017-05-25,0.019167,0.001876
2017-06-02,0.0314,0.003036
2017-06-10,0.039067,0.003426
2017-06-18,0.049117,0.003537
2017-06-26,0.05025,0.00255
2017-07-04,0.055067,0.004903
2017-07-12,0.0492,0.00218
2017-07-20,0.035517,0.001118
2017-07-28,0.043567,0.001684
2017-08-05,0.0402,0.004334
2017-08-13,0.030417,0.001996
2017-08-21,0.021383,0.00133
2017-08-29,0.010233,0.002186
2017-09-06,0.005967,0.000717
2017-09-14,0.007433,0.000557
2017-09-22,3e-04,0
2017-09-30,NA,NA
2017-10-08,NA,NA
2017-10-16,NA,NA
2017-10-24,NA,NA
2017-11-01,NA,NA
2017-11-09,NA,NA
2017-11-17,NA,NA
2017-11-25,NA,NA
2017-12-03,NA,NA
2017-12-11,NA,NA
2017-12-19,NA,NA
2017-12-27,NA,NA
2018-01-01,NA,NA
2018-01-09,NA,NA
2018-01-17,NA,NA
2018-01-25,NA,NA
2018-02-02,NA,NA
2018-02-10,NA,NA
2018-02-18,NA,NA
2018-02-26,NA,NA
2018-03-06,NA,NA
2018-03-14,0,NA
2018-03-22,0,NA
2018-03-30,0,NA
2018-04-07,0,NA
2018-04-15,0,NA
2018-04-23,4e-04,0
2018-05-01,0.001933,0.000726
2018-05-09,0.0105,0.001442
2018-05-17,0.01,0.001762
2018-05-25,0.01595,0.001938
2018-06-02,0.026217,0.003457
2018-06-10,0.02955,0.001919
2018-06-18,0.0354,0.002674
2018-06-26,0.034583,0.0053
2018-07-04,0.041233,0.001432
2018-07-12,0.042217,0.001197
2018-07-20,0.041033,0.002631
2018-07-28,0.02915,0.001678
2018-08-05,0.02075,0.002187
2018-08-13,0.022367,0.000755
2018-08-21,0.011617,0.000279
2018-08-29,0.0084,0.000597
2018-09-06,0.005267,0.000524
2018-09-14,0.00415,0.000226
2018-09-22,9e-04,0
2018-09-30,NA,NA
2018-10-08,NA,NA
2018-10-16,NA,NA
2018-10-24,NA,NA
2018-11-01,NA,NA
2018-11-09,NA,NA
2018-11-17,NA,NA
2018-11-25,NA,NA
2018-12-03,NA,NA
2018-12-11,NA,NA
2018-12-19,NA,NA
2018-12-27,NA,NA
2019-01-01,NA,NA
2019-01-09,NA,NA
2019-01-17,NA,NA
2019-01-25,NA,NA
2019-02-02,NA,NA
2019-02-10,NA,NA
2019-02-18,NA,NA
2019-02-26,NA,NA
2019-03-06,NA,NA
2019-03-14,1e-04,0.000141
2019-03-22,0,0
2019-03-30,6.7e-05,5.8e-05
2019-04-07,NA,NA
2019-04-15,0,NA
2019-04-23,1e-04,NA
2019-05-01,NA,NA
2019-05-09,0.005267,0.002601
2019-05-17,0.022633,0.003236
2019-05-25,0.021333,0.001895
2019-06-02,0.038067,0.002798
2019-06-10,0.034233,0.002494
2019-06-18,0.046617,0.002883
2019-06-26,0.04195,0.002486
2019-07-04,0.043317,0.002899
2019-07-12,0.038767,0.002065
2019-07-20,0.051517,0.003006
2019-07-28,0.035967,0.001966
2019-08-05,0.01595,0.001104
2019-08-13,0.0037,0.000141
2019-08-21,0.010067,0.000809
2019-08-29,0.008967,0.000585
2019-09-06,0.013567,0.001679
2019-09-14,0.002317,0.000337
2019-09-22,0.0014,0.000825
2019-09-30,NA,NA
2019-10-08,NA,NA
2019-10-16,NA,NA
2019-10-24,NA,NA
2019-11-01,NA,NA
2019-11-09,NA,NA
2019-11-17,NA,NA
2019-11-25,NA,NA
2019-12-03,NA,NA
2019-12-11,NA,NA
2019-12-19,NA,NA
2019-12-27,NA,NA
2020-01-01,NA,NA
2020-01-09,NA,NA
2020-01-17,NA,NA
2020-01-25,NA,NA
2020-02-02,NA,NA
2020-02-10,NA,NA
2020-02-18,NA,NA
2020-02-26,NA,NA
2020-03-05,NA,NA
2020-03-13,0,0
2020-03-21,NA,NA
2020-03-29,0,NA
2020-04-06,NA,NA
2020-04-14,NA,NA
2020-04-22,0,NA
2020-04-30,1e-04,NA
2020-05-08,0.0014,0.000458
2020-05-16,0.0036,0.001127
2020-05-24,0.022483,0.004298
2020-06-01,0.025,0.002671
2020-06-09,0.0398,0.002318
2020-06-17,0.0259,0.002004
2020-06-25,0.037567,0.001968
2020-07-03,0.021967,0.002355
2020-07-11,0.0253,0.004061
2020-07-19,0.034117,0.002566
2020-07-27,0.037,0.000967
2020-08-04,0.009,0.00891
2020-08-12,0.02375,0.001874
2020-08-20,0.028333,0.00219
2020-08-28,0.013867,0.001048
2020-09-05,0.00545,5.5e-05
2020-09-13,0.00575,0.000493
2020-09-21,0.000833,0.000509
2020-09-29,NA,NA
2020-10-07,NA,NA
2020-10-15,NA,NA
2020-10-23,NA,NA
2020-10-31,NA,NA
2020-11-08,NA,NA
2020-11-16,NA,NA
2020-11-24,NA,NA
2020-12-02,NA,NA
2020-12-10,NA,NA
2020-12-18,NA,NA
2020-12-26,NA,NA
2021-01-01,NA,NA
2021-01-09,NA,NA
2021-01-17,NA,NA
2021-01-25,NA,NA
2021-02-02,NA,NA
2021-02-10,NA,NA
2021-02-18,NA,NA
2021-02-26,NA,NA
2021-03-06,NA,NA
2021-03-14,0,0
2021-03-22,0,NA
2021-03-30,NA,NA
2021-04-07,1e-04,NA
2021-04-15,0.00035,0.000212
2021-04-23,0.000217,9.8e-05
2021-05-01,0.000533,0.000163
2021-05-09,0.001833,0.000619
2021-05-17,0.016583,0.002693
2021-05-25,0.0098,0.002232
2021-06-02,0.017633,0.001097
2021-06-10,0.030617,0.003016
2021-06-18,0.051683,0.00195
2021-06-26,0.053667,0.003594
2021-07-04,0.0431,0.002983
2021-07-12,0.043633,0.001954
2021-07-20,0.040067,0.003443
2021-07-28,0.038983,0.001743
2021-08-05,0.0258,0.000562
2021-08-13,0.016333,0.001234
2021-08-21,0.012083,0.000781
2021-08-29,0.005417,0.000449
2021-09-06,0.0086,0.000865
2021-09-14,0.007817,0.000458
2021-09-22,NA,NA
2021-09-30,NA,NA
2021-10-08,NA,NA
2021-10-16,NA,NA
2021-10-24,NA,NA
2021-11-01,NA,NA
2021-11-09,NA,NA
2021-11-17,NA,NA
2021-11-25,NA,NA
2021-12-03,NA,NA
2021-12-11,NA,NA
2021-12-19,NA,NA
2021-12-27,NA,NA
