dates,evergreen_needleleaf_forest_mean,evergreen_needleleaf_forest_sd
2016-09-21,0.0055,NA
2016-09-29,NA,NA
2016-10-07,NA,NA
2016-10-15,NA,NA
2016-10-23,NA,NA
2016-10-31,NA,NA
2016-11-08,NA,NA
2016-11-16,NA,NA
2016-11-24,NA,NA
2016-12-02,NA,NA
2016-12-10,NA,NA
2016-12-18,NA,NA
2016-12-26,NA,NA
2017-01-01,NA,NA
2017-01-09,NA,NA
2017-01-17,NA,NA
2017-01-25,NA,NA
2017-02-02,NA,NA
2017-02-10,NA,NA
2017-02-18,NA,NA
2017-02-26,NA,NA
2017-03-06,0,NA
2017-03-14,0,NA
2017-03-22,0,NA
2017-03-30,NA,NA
2017-04-07,0,NA
2017-04-15,NA,NA
2017-04-23,NA,NA
2017-05-01,0.001,NA
2017-05-09,0.0032,NA
2017-05-17,0.0206,NA
2017-05-25,0.0275,NA
2017-06-02,0.0297,NA
2017-06-10,0.0348,NA
2017-06-18,0.0491,NA
2017-06-26,0.0536,NA
2017-07-04,0.0487,NA
2017-07-12,0.0373,NA
2017-07-20,0.0228,NA
2017-07-28,0.0398,NA
2017-08-05,0.0362,NA
2017-08-13,0.0248,NA
2017-08-21,0.0185,NA
2017-08-29,0.0104,NA
2017-09-06,0.0068,NA
2017-09-14,0.0068,NA
2017-09-22,8e-04,NA
2017-09-30,0.0028,NA
2017-10-08,NA,NA
2017-10-16,NA,NA
2017-10-24,NA,NA
2017-11-01,NA,NA
2017-11-09,NA,NA
2017-11-17,NA,NA
2017-11-25,NA,NA
2017-12-03,NA,NA
2017-12-11,NA,NA
2017-12-19,NA,NA
2017-12-27,NA,NA
2018-01-01,NA,NA
2018-01-09,NA,NA
2018-01-17,NA,NA
2018-01-25,NA,NA
2018-02-02,NA,NA
2018-02-10,NA,NA
2018-02-18,NA,NA
2018-02-26,NA,NA
2018-03-06,0,NA
2018-03-14,NA,NA
2018-03-22,NA,NA
2018-03-30,0,NA
2018-04-07,0,NA
2018-04-15,NA,NA
2018-04-23,NA,NA
2018-05-01,0.0022,NA
2018-05-09,0.0072,NA
2018-05-17,0.0114,NA
2018-05-25,0.0115,NA
2018-06-02,0.0279,NA
2018-06-10,0.0253,NA
2018-06-18,0.0337,NA
2018-06-26,0.0185,NA
2018-07-04,0.0412,NA
2018-07-12,0.0274,NA
2018-07-20,0.0292,NA
2018-07-28,0.0283,NA
2018-08-05,0.0208,NA
2018-08-13,0.0225,NA
2018-08-21,0.0115,NA
2018-08-29,0.0072,NA
2018-09-06,0.005,NA
2018-09-14,0.0065,NA
2018-09-22,0.0012,NA
2018-09-30,8e-04,NA
2018-10-08,NA,NA
2018-10-16,NA,NA
2018-10-24,NA,NA
2018-11-01,NA,NA
2018-11-09,NA,NA
2018-11-17,NA,NA
2018-11-25,NA,NA
2018-12-03,NA,NA
2018-12-11,NA,NA
2018-12-19,NA,NA
2018-12-27,NA,NA
2019-01-01,NA,NA
2019-01-09,NA,NA
2019-01-17,NA,NA
2019-01-25,NA,NA
2019-02-02,NA,NA
2019-02-10,NA,NA
2019-02-18,NA,NA
2019-02-26,NA,NA
2019-03-06,NA,NA
2019-03-14,1e-04,NA
2019-03-22,0,NA
2019-03-30,1e-04,NA
2019-04-07,0,NA
2019-04-15,1e-04,NA
2019-04-23,3e-04,NA
2019-05-01,6e-04,NA
2019-05-09,0.0134,NA
2019-05-17,0.0288,NA
2019-05-25,0.0032,NA
2019-06-02,0.0326,NA
2019-06-10,NA,NA
2019-06-18,0.0395,NA
2019-06-26,0.0417,NA
2019-07-04,0.0237,NA
2019-07-12,0.0477,NA
2019-07-20,0.0502,NA
2019-07-28,0.0328,NA
2019-08-05,0.0199,NA
2019-08-13,0.0043,NA
2019-08-21,0.0146,NA
2019-08-29,0.0015,NA
2019-09-06,0.0136,NA
2019-09-14,0.0011,NA
2019-09-22,0.0035,NA
2019-09-30,6e-04,NA
2019-10-08,NA,NA
2019-10-16,NA,NA
2019-10-24,NA,NA
2019-11-01,NA,NA
2019-11-09,NA,NA
2019-11-17,NA,NA
2019-11-25,NA,NA
2019-12-03,NA,NA
2019-12-11,NA,NA
2019-12-19,NA,NA
2019-12-27,NA,NA
2020-01-01,NA,NA
2020-01-09,NA,NA
2020-01-17,NA,NA
2020-01-25,NA,NA
2020-02-02,NA,NA
2020-02-10,NA,NA
2020-02-18,NA,NA
2020-02-26,NA,NA
2020-03-05,NA,NA
2020-03-13,NA,NA
2020-03-21,NA,NA
2020-03-29,NA,NA
2020-04-06,NA,NA
2020-04-14,NA,NA
2020-04-22,0,NA
2020-04-30,4e-04,NA
2020-05-08,0.0044,NA
2020-05-16,0.009,NA
2020-05-24,0.0271,NA
2020-06-01,0.0138,NA
2020-06-09,0.0395,NA
2020-06-17,0.0095,NA
2020-06-25,0.0293,NA
2020-07-03,0.0055,NA
2020-07-11,0.0407,NA
2020-07-19,0.0162,NA
2020-07-27,0.0335,NA
2020-08-04,0.0122,NA
2020-08-12,0.0244,NA
2020-08-20,0.015,NA
2020-08-28,0.0061,NA
2020-09-05,0.009,NA
2020-09-13,0.0063,NA
2020-09-21,0.0032,NA
2020-09-29,0.0014,NA
2020-10-07,NA,NA
2020-10-15,NA,NA
2020-10-23,NA,NA
2020-10-31,NA,NA
2020-11-08,NA,NA
2020-11-16,NA,NA
2020-11-24,NA,NA
2020-12-02,NA,NA
2020-12-10,NA,NA
2020-12-18,NA,NA
2020-12-26,NA,NA
2021-01-01,NA,NA
2021-01-09,NA,NA
2021-01-17,NA,NA
2021-01-25,NA,NA
2021-02-02,NA,NA
2021-02-10,NA,NA
2021-02-18,NA,NA
2021-02-26,NA,NA
2021-03-06,0,NA
2021-03-14,0,NA
2021-03-22,0,NA
2021-03-30,NA,NA
2021-04-07,0,NA
2021-04-15,4e-04,NA
2021-04-23,7e-04,NA
2021-05-01,0.0014,NA
2021-05-09,0.0077,NA
2021-05-17,0.0139,NA
2021-05-25,0.0077,NA
2021-06-02,0.0131,NA
2021-06-10,0.0398,NA
2021-06-18,0.0521,NA
2021-06-26,0.0603,NA
2021-07-04,0.0451,NA
2021-07-12,0.0462,NA
2021-07-20,0.0405,NA
2021-07-28,0.0388,NA
2021-08-05,0.0177,NA
2021-08-13,0.0138,NA
2021-08-21,0.0075,NA
2021-08-29,0.0118,NA
2021-09-06,0.0117,NA
2021-09-14,0.0066,NA
2021-09-22,0,NA
2021-09-30,NA,NA
2021-10-08,NA,NA
2021-10-16,NA,NA
2021-10-24,NA,NA
2021-11-01,NA,NA
2021-11-09,NA,NA
2021-11-17,NA,NA
2021-11-25,NA,NA
2021-12-03,NA,NA
2021-12-11,NA,NA
2021-12-19,NA,NA
2021-12-27,NA,NA
