dates,evergreen_needleleaf_forest_mean,evergreen_needleleaf_forest_sd
2016-06-17,0.039214,0.001366
2016-06-25,0.055243,0.002342
2016-07-03,0.051357,0.003332
2016-07-11,0.043743,0.002054
2016-07-19,0.031057,0.002082
2016-07-27,0.038114,0.001384
2016-08-04,0.031271,0.001537
2016-08-12,0.027057,0.002113
2016-08-20,0.020314,0.001087
2016-08-28,0.011814,0.000634
2016-09-05,0.006671,0.00075
2016-09-13,0.004029,0.000435
2016-09-21,0.004686,0.000389
2016-09-29,NA,NA
2016-10-07,NA,NA
2016-10-15,NA,NA
2016-10-23,NA,NA
2016-10-31,NA,NA
2016-11-08,NA,NA
2016-11-16,NA,NA
2016-11-24,NA,NA
2016-12-02,NA,NA
2016-12-10,NA,NA
2016-12-18,NA,NA
2016-12-26,NA,NA
2017-01-01,NA,NA
2017-01-09,NA,NA
2017-01-17,NA,NA
2017-01-25,NA,NA
2017-02-02,NA,NA
2017-02-10,NA,NA
2017-02-18,NA,NA
2017-02-26,NA,NA
2017-03-06,NA,NA
2017-03-14,0,NA
2017-03-22,0,0
2017-03-30,0,0
2017-04-07,NA,NA
2017-04-15,NA,NA
2017-04-23,NA,NA
2017-05-01,0.0018,NA
2017-05-09,0.006171,0.001819
2017-05-17,0.0183,0.001986
2017-05-25,0.0191,0.001721
2017-06-02,0.030943,0.003024
2017-06-10,0.038686,0.003286
2017-06-18,0.049214,0.003239
2017-06-26,0.049629,0.00285
2017-07-04,0.054186,0.005046
2017-07-12,0.049071,0.002019
2017-07-20,0.0354,0.001066
2017-07-28,0.043757,0.001617
2017-08-05,0.0401,0.003965
2017-08-13,0.030343,0.001833
2017-08-21,0.0214,0.001215
2017-08-29,0.010443,0.002071
2017-09-06,0.005886,0.000689
2017-09-14,0.007371,0.000535
2017-09-22,3e-04,0
2017-09-30,NA,NA
2017-10-08,NA,NA
2017-10-16,NA,NA
2017-10-24,NA,NA
2017-11-01,NA,NA
2017-11-09,NA,NA
2017-11-17,NA,NA
2017-11-25,NA,NA
2017-12-03,NA,NA
2017-12-11,NA,NA
2017-12-19,NA,NA
2017-12-27,NA,NA
2018-01-01,NA,NA
2018-01-09,NA,NA
2018-01-17,NA,NA
2018-01-25,NA,NA
2018-02-02,NA,NA
2018-02-10,NA,NA
2018-02-18,NA,NA
2018-02-26,NA,NA
2018-03-06,NA,NA
2018-03-14,0,NA
2018-03-22,0,0
2018-03-30,0,NA
2018-04-07,0,0
2018-04-15,0,0
2018-04-23,0.000467,0.000163
2018-05-01,0.001971,0.00067
2018-05-09,0.010186,0.001557
2018-05-17,0.009829,0.001671
2018-05-25,0.015786,0.001822
2018-06-02,0.025914,0.003255
2018-06-10,0.029729,0.001814
2018-06-18,0.035286,0.00246
2018-06-26,0.035786,0.00579
2018-07-04,0.041186,0.001313
2018-07-12,0.040686,0.004195
2018-07-20,0.0401,0.003445
2018-07-28,0.029,0.001582
2018-08-05,0.020571,0.002052
2018-08-13,0.022371,0.00069
2018-08-21,0.011586,0.000267
2018-08-29,0.008229,0.000709
2018-09-06,0.005229,0.000489
2018-09-14,0.004157,0.000207
2018-09-22,0.00078,0.000268
2018-09-30,NA,NA
2018-10-08,NA,NA
2018-10-16,NA,NA
2018-10-24,NA,NA
2018-11-01,NA,NA
2018-11-09,NA,NA
2018-11-17,NA,NA
2018-11-25,NA,NA
2018-12-03,NA,NA
2018-12-11,NA,NA
2018-12-19,NA,NA
2018-12-27,NA,NA
2019-01-01,NA,NA
2019-01-09,NA,NA
2019-01-17,NA,NA
2019-01-25,NA,NA
2019-02-02,NA,NA
2019-02-10,NA,NA
2019-02-18,NA,NA
2019-02-26,NA,NA
2019-03-06,NA,NA
2019-03-14,0.000133,0.000115
2019-03-22,0,0
2019-03-30,7.5e-05,5e-05
2019-04-07,NA,NA
2019-04-15,0,0
2019-04-23,1e-04,0
2019-05-01,NA,NA
2019-05-09,0.005443,0.002419
2019-05-17,0.022314,0.003073
2019-05-25,0.021186,0.001773
2019-06-02,0.038071,0.002555
2019-06-10,0.034357,0.0023
2019-06-18,0.0467,0.002641
2019-06-26,0.041971,0.00227
2019-07-04,0.042914,0.002853
2019-07-12,0.038486,0.002026
2019-07-20,0.051057,0.003001
2019-07-28,0.036114,0.001837
2019-08-05,0.016043,0.001037
2019-08-13,0.0037,0.000141
2019-08-21,0.009929,0.000824
2019-08-29,0.008971,0.000535
2019-09-06,0.013457,0.00156
2019-09-14,0.002286,0.000318
2019-09-22,0.001443,0.000761
2019-09-30,NA,NA
2019-10-08,NA,NA
2019-10-16,NA,NA
2019-10-24,NA,NA
2019-11-01,NA,NA
2019-11-09,NA,NA
2019-11-17,NA,NA
2019-11-25,NA,NA
2019-12-03,NA,NA
2019-12-11,NA,NA
2019-12-19,NA,NA
2019-12-27,NA,NA
2020-01-01,NA,NA
2020-01-09,NA,NA
2020-01-17,NA,NA
2020-01-25,NA,NA
2020-02-02,NA,NA
2020-02-10,NA,NA
2020-02-18,NA,NA
2020-02-26,NA,NA
2020-03-05,NA,NA
2020-03-13,0,0
2020-03-21,NA,NA
2020-03-29,0,0
2020-04-06,0,NA
2020-04-14,NA,NA
2020-04-22,0,NA
2020-04-30,1e-04,NA
2020-05-08,0.001425,0.000377
2020-05-16,0.00345,0.001073
2020-05-24,0.022343,0.003941
2020-06-01,0.024857,0.002467
2020-06-09,0.039643,0.002156
2020-06-17,0.025771,0.001861
2020-06-25,0.037386,0.00186
2020-07-03,0.021714,0.002251
2020-07-11,0.026029,0.004178
2020-07-19,0.034271,0.002378
2020-07-27,0.037029,0.000886
2020-08-04,0.009,0.00891
2020-08-12,0.0236,0.001756
2020-08-20,0.028029,0.002155
2020-08-28,0.0139,0.000961
2020-09-05,0.005386,0.000177
2020-09-13,0.005686,0.000481
2020-09-21,0.000843,0.000465
2020-09-29,NA,NA
2020-10-07,NA,NA
2020-10-15,NA,NA
2020-10-23,NA,NA
2020-10-31,NA,NA
2020-11-08,NA,NA
2020-11-16,NA,NA
2020-11-24,NA,NA
2020-12-02,NA,NA
2020-12-10,NA,NA
2020-12-18,NA,NA
2020-12-26,NA,NA
2021-01-01,NA,NA
2021-01-09,NA,NA
2021-01-17,NA,NA
2021-01-25,NA,NA
2021-02-02,NA,NA
2021-02-10,NA,NA
2021-02-18,NA,NA
2021-02-26,NA,NA
2021-03-06,NA,NA
2021-03-14,0,0
2021-03-22,0,0
2021-03-30,NA,NA
2021-04-07,1e-04,0
2021-04-15,3e-04,0.000173
2021-04-23,0.000229,9.5e-05
2021-05-01,0.000586,0.000204
2021-05-09,0.001829,0.000565
2021-05-17,0.015857,0.00312
2021-05-25,0.009629,0.002087
2021-06-02,0.017771,0.001066
2021-06-10,0.030357,0.002837
2021-06-18,0.051286,0.002068
2021-06-26,0.0536,0.003286
2021-07-04,0.041786,0.004416
2021-07-12,0.043643,0.001784
2021-07-20,0.039714,0.003278
2021-07-28,0.039357,0.001873
2021-08-05,0.026,0.000737
2021-08-13,0.0162,0.00118
2021-08-21,0.012,0.000746
2021-08-29,0.005443,0.000416
2021-09-06,0.008471,0.00086
2021-09-14,0.007714,0.000498
2021-09-22,NA,NA
2021-09-30,NA,NA
2021-10-08,NA,NA
2021-10-16,NA,NA
2021-10-24,NA,NA
2021-11-01,NA,NA
2021-11-09,NA,NA
2021-11-17,NA,NA
2021-11-25,NA,NA
2021-12-03,NA,NA
2021-12-11,NA,NA
2021-12-19,NA,NA
2021-12-27,NA,NA
