dates,evergreen_needleleaf_forest_mean,evergreen_needleleaf_forest_sd
2016-06-01,0.024962,0.000825
2016-06-09,0.045012,0.004331
2016-06-17,0.044662,0.005862
2016-06-25,0.046825,0.005087
2016-07-03,0.052025,0.002144
2016-07-11,0.031825,0.025871
2016-07-19,0.035825,0.002528
2016-07-27,0.049863,0.004251
2016-08-04,0.015912,0.006658
2016-08-12,0.035525,0.003211
2016-08-20,0.021213,0.003715
2016-08-28,0.0143,0.000791
2016-09-05,0.0103,0.001099
2016-09-13,0.004625,0.000341
2016-09-21,0.00675,0.000941
2016-09-29,0.002738,0.001437
2016-10-07,NA,NA
2016-10-15,NA,NA
2016-10-23,NA,NA
2016-10-31,NA,NA
2016-11-08,NA,NA
2016-11-16,NA,NA
2016-11-24,NA,NA
2016-12-02,NA,NA
2016-12-10,NA,NA
2016-12-18,NA,NA
2016-12-26,NA,NA
2017-01-01,NA,NA
2017-01-09,NA,NA
2017-01-17,NA,NA
2017-01-25,NA,NA
2017-02-02,NA,NA
2017-02-10,NA,NA
2017-02-18,NA,NA
2017-02-26,NA,NA
2017-03-06,0,0
2017-03-14,0,0
2017-03-22,0,0
2017-03-30,0,0
2017-04-07,0,0
2017-04-15,0,0
2017-04-23,8e-05,4.5e-05
2017-05-01,0.001588,0.000649
2017-05-09,0.003837,0.000537
2017-05-17,0.020575,0.006041
2017-05-25,0.03205,0.007319
2017-06-02,0.033762,0.001633
2017-06-10,0.0358,0.001273
2017-06-18,0.052688,0.001779
2017-06-26,0.062088,0.003816
2017-07-04,0.059671,0.00708
2017-07-12,0.043612,0.002626
2017-07-20,0.0283,0.011703
2017-07-28,0.044238,0.002421
2017-08-05,0.040737,0.005605
2017-08-13,0.026075,0.004363
2017-08-21,0.022175,0.001993
2017-08-29,0.017062,0.001258
2017-09-06,0.0071,0.001277
2017-09-14,0.008137,0.001485
2017-09-22,8e-04,0
2017-09-30,0.00235,0.000539
2017-10-08,NA,NA
2017-10-16,NA,NA
2017-10-24,NA,NA
2017-11-01,NA,NA
2017-11-09,NA,NA
2017-11-17,NA,NA
2017-11-25,NA,NA
2017-12-03,NA,NA
2017-12-11,NA,NA
2017-12-19,NA,NA
2017-12-27,NA,NA
2018-01-01,NA,NA
2018-01-09,NA,NA
2018-01-17,NA,NA
2018-01-25,NA,NA
2018-02-02,NA,NA
2018-02-10,NA,NA
2018-02-18,NA,NA
2018-02-26,NA,NA
2018-03-06,0,0
2018-03-14,0,0
2018-03-22,0,0
2018-03-30,0,0
2018-04-07,1e-04,0
2018-04-15,0,0
2018-04-23,0.001388,0.000203
2018-05-01,0.002225,0.000573
2018-05-09,0.0073,0.002075
2018-05-17,0.013888,0.002804
2018-05-25,0.018675,0.001596
2018-06-02,0.028075,0.002142
2018-06-10,0.032225,0.000942
2018-06-18,0.04685,0.003157
2018-06-26,0.021357,0.010098
2018-07-04,0.037862,0.006786
2018-07-12,0.022862,0.012217
2018-07-20,0.051212,0.002374
2018-07-28,0.0356,0.005862
2018-08-05,0.0218,0.002252
2018-08-13,0.0166,0.003438
2018-08-21,0.014338,0.001609
2018-08-29,0.0046,0.001176
2018-09-06,0.006238,0.000526
2018-09-14,0.006462,0.000537
2018-09-22,0.001075,0.000231
2018-09-30,0.000775,0.000459
2018-10-08,NA,NA
2018-10-16,NA,NA
2018-10-24,NA,NA
2018-11-01,NA,NA
2018-11-09,NA,NA
2018-11-17,NA,NA
2018-11-25,NA,NA
2018-12-03,NA,NA
2018-12-11,NA,NA
2018-12-19,NA,NA
2018-12-27,NA,NA
2019-01-01,NA,NA
2019-01-09,NA,NA
2019-01-17,NA,NA
2019-01-25,NA,NA
2019-02-02,NA,NA
2019-02-10,NA,NA
2019-02-18,NA,NA
2019-02-26,NA,NA
2019-03-06,0,0
2019-03-14,0.000438,0.000106
2019-03-22,0.000325,4.6e-05
2019-03-30,2e-04,0
2019-04-07,1e-04,0
2019-04-15,0.000338,5.2e-05
2019-04-23,0.00105,0.000245
2019-05-01,0.000938,5.2e-05
2019-05-09,0.013188,0.00107
2019-05-17,0.026425,0.000396
2019-05-25,0.0276,0.001777
2019-06-02,0.034675,0.002406
2019-06-10,0.017871,0.009862
2019-06-18,0.0519,0.003978
2019-06-26,0.036562,0.004674
2019-07-04,0.043043,0.006479
2019-07-12,0.055862,0.002251
2019-07-20,0.049338,0.004694
2019-07-28,0.035412,0.003193
2019-08-05,0.02575,0.000907
2019-08-13,0.009012,0.005123
2019-08-21,0.014812,0.001504
2019-08-29,0.0016,0
2019-09-06,0.014812,0.001631
2019-09-14,0.006325,0.002494
2019-09-22,0.003488,0.000869
2019-09-30,6e-04,NA
2019-10-08,NA,NA
2019-10-16,NA,NA
2019-10-24,NA,NA
2019-11-01,NA,NA
2019-11-09,NA,NA
2019-11-17,NA,NA
2019-11-25,NA,NA
2019-12-03,NA,NA
2019-12-11,NA,NA
2019-12-19,NA,NA
2019-12-27,NA,NA
2020-01-01,NA,NA
2020-01-09,NA,NA
2020-01-17,NA,NA
2020-01-25,NA,NA
2020-02-02,NA,NA
2020-02-10,NA,NA
2020-02-18,NA,NA
2020-02-26,NA,NA
2020-03-05,0,0
2020-03-13,NA,NA
2020-03-21,0,0
2020-03-29,0,0
2020-04-06,1e-04,0
2020-04-14,0.000929,0.00016
2020-04-22,0,0
2020-04-30,7e-04,0.000227
2020-05-08,0.00395,0.001323
2020-05-16,0.0095,0.001778
2020-05-24,0.032363,0.00234
2020-06-01,0.023425,0.006509
2020-06-09,0.034825,0.001381
2020-06-17,0.013417,0.004568
2020-06-25,0.020667,0.010957
2020-07-03,0.01896,0.010288
2020-07-11,0.029912,0.011452
2020-07-19,0.020662,0.004665
2020-07-27,0.040912,0.005761
2020-08-04,0.022825,0.001937
2020-08-12,0.024412,0.001677
2020-08-20,0.016338,0.004601
2020-08-28,0.0087,0.001771
2020-09-05,0.009512,0.001371
2020-09-13,0.00765,0.000573
2020-09-21,0.002775,0.000742
2020-09-29,0.002875,0.000611
2020-10-07,NA,NA
2020-10-15,NA,NA
2020-10-23,NA,NA
2020-10-31,NA,NA
2020-11-08,NA,NA
2020-11-16,NA,NA
2020-11-24,NA,NA
2020-12-02,NA,NA
2020-12-10,NA,NA
2020-12-18,NA,NA
2020-12-26,NA,NA
2021-01-01,NA,NA
2021-01-09,NA,NA
2021-01-17,NA,NA
2021-01-25,NA,NA
2021-02-02,NA,NA
2021-02-10,NA,NA
2021-02-18,NA,NA
2021-02-26,NA,NA
2021-03-06,0,0
2021-03-14,0,0
2021-03-22,0,0
2021-03-30,0,0
2021-04-07,0,0
2021-04-15,0.000888,0.000181
2021-04-23,0.000938,9.2e-05
2021-05-01,0.001612,3e-04
2021-05-09,0.00515,0.001648
2021-05-17,0.015188,0.000911
2021-05-25,0.008375,0.000296
2021-06-02,0.021888,0.001479
2021-06-10,0.045212,0.002283
2021-06-18,0.053412,0.004959
2021-06-26,0.062525,0.003445
2021-07-04,0.0512,0.005635
2021-07-12,0.042375,0.000975
2021-07-20,0.041988,0.002395
2021-07-28,0.042225,0.002166
2021-08-05,0.023088,0.001271
2021-08-13,0.015288,0.001735
2021-08-21,0.007762,0.002363
2021-08-29,0.013063,0.000881
2021-09-06,0.011988,0.000622
2021-09-14,0.005588,0.000467
2021-09-22,0.000138,5.2e-05
2021-09-30,0,0
2021-10-08,NA,NA
2021-10-16,NA,NA
2021-10-24,NA,NA
2021-11-01,NA,NA
2021-11-09,NA,NA
2021-11-17,NA,NA
2021-11-25,NA,NA
2021-12-03,NA,NA
2021-12-11,NA,NA
2021-12-19,NA,NA
2021-12-27,NA,NA
