dates,evergreen_needleleaf_forest_mean,evergreen_needleleaf_forest_sd
2016-05-24,0.019694,0.002817
2016-06-01,0.024456,0.001837
2016-06-09,0.045281,0.004915
2016-06-17,0.045244,0.006037
2016-06-25,0.04495,0.005327
2016-07-03,0.046612,0.002025
2016-07-11,0.029338,0.021428
2016-07-19,0.034456,0.002995
2016-07-27,0.038994,0.011737
2016-08-04,0.014131,0.003777
2016-08-12,0.031506,0.004701
2016-08-20,0.019706,0.00359
2016-08-28,0.014812,0.002
2016-09-05,0.009938,0.000887
2016-09-13,0.003962,0.000322
2016-09-21,0.006412,0.000609
2016-09-29,0.001893,0.000934
2016-10-07,NA,NA
2016-10-15,NA,NA
2016-10-23,NA,NA
2016-10-31,NA,NA
2016-11-08,NA,NA
2016-11-16,NA,NA
2016-11-24,NA,NA
2016-12-02,NA,NA
2016-12-10,NA,NA
2016-12-18,NA,NA
2016-12-26,NA,NA
2017-01-01,NA,NA
2017-01-09,NA,NA
2017-01-17,NA,NA
2017-01-25,NA,NA
2017-02-02,NA,NA
2017-02-10,NA,NA
2017-02-18,NA,NA
2017-02-26,NA,NA
2017-03-06,0,0
2017-03-14,0,0
2017-03-22,0,0
2017-03-30,0,0
2017-04-07,0,0
2017-04-15,0,0
2017-04-23,6.4e-05,5e-05
2017-05-01,0.001925,0.000315
2017-05-09,0.004338,0.000846
2017-05-17,0.018212,0.004473
2017-05-25,0.026319,0.007621
2017-06-02,0.033194,0.002258
2017-06-10,0.036206,0.003138
2017-06-18,0.051306,0.004678
2017-06-26,0.059244,0.00572
2017-07-04,0.052638,0.003533
2017-07-12,0.041531,0.003061
2017-07-20,0.027219,0.009227
2017-07-28,0.043794,0.003913
2017-08-05,0.040431,0.004632
2017-08-13,0.028162,0.004668
2017-08-21,0.02235,0.002319
2017-08-29,0.016875,0.002009
2017-09-06,0.007125,0.000844
2017-09-14,0.008006,0.000937
2017-09-22,0.001009,0.000295
2017-09-30,0.001913,0.000206
2017-10-08,NA,NA
2017-10-16,NA,NA
2017-10-24,NA,NA
2017-11-01,NA,NA
2017-11-09,NA,NA
2017-11-17,NA,NA
2017-11-25,NA,NA
2017-12-03,NA,NA
2017-12-11,NA,NA
2017-12-19,NA,NA
2017-12-27,NA,NA
2018-01-01,NA,NA
2018-01-09,NA,NA
2018-01-17,NA,NA
2018-01-25,NA,NA
2018-02-02,NA,NA
2018-02-10,NA,NA
2018-02-18,NA,NA
2018-02-26,NA,NA
2018-03-06,0,0
2018-03-14,0,0
2018-03-22,0,0
2018-03-30,0,0
2018-04-07,1e-04,0
2018-04-15,0,0
2018-04-23,0.001288,0.00026
2018-05-01,0.002525,0.000804
2018-05-09,0.007444,0.003428
2018-05-17,0.011331,0.002298
2018-05-25,0.017506,0.001801
2018-06-02,0.027194,0.001702
2018-06-10,0.031944,0.002414
2018-06-18,0.045106,0.004807
2018-06-26,0.02656,0.008984
2018-07-04,0.034675,0.007891
2018-07-12,0.029767,0.010484
2018-07-20,0.045956,0.003315
2018-07-28,0.02765,0.006555
2018-08-05,0.0205,0.001763
2018-08-13,0.016119,0.003579
2018-08-21,0.013381,0.002587
2018-08-29,0.006293,0.001784
2018-09-06,0.006056,0.000581
2018-09-14,0.006356,0.00071
2018-09-22,0.00112,0.000349
2018-09-30,0.000723,4e-04
2018-10-08,NA,NA
2018-10-16,NA,NA
2018-10-24,NA,NA
2018-11-01,NA,NA
2018-11-09,NA,NA
2018-11-17,NA,NA
2018-11-25,NA,NA
2018-12-03,NA,NA
2018-12-11,NA,NA
2018-12-19,NA,NA
2018-12-27,NA,NA
2019-01-01,NA,NA
2019-01-09,NA,NA
2019-01-17,NA,NA
2019-01-25,NA,NA
2019-02-02,NA,NA
2019-02-10,NA,NA
2019-02-18,NA,NA
2019-02-26,NA,NA
2019-03-06,0,0
2019-03-14,0.000419,5.4e-05
2019-03-22,0.000169,0.000108
2019-03-30,0.000188,5e-05
2019-04-07,8.8e-05,3.4e-05
2019-04-15,0.000225,4.5e-05
2019-04-23,0.001012,0.000167
2019-05-01,0.000969,0.000189
2019-05-09,0.012856,8e-04
2019-05-17,0.024619,0.000632
2019-05-25,0.0263,0.003744
2019-06-02,0.034562,0.003293
2019-06-10,0.015414,0.006958
2019-06-18,0.04925,0.004846
2019-06-26,0.034,0.010332
2019-07-04,0.029964,0.01224
2019-07-12,0.051581,0.003194
2019-07-20,0.046569,0.003908
2019-07-28,0.032506,0.004206
2019-08-05,0.024175,0.001964
2019-08-13,0.00735,0.004314
2019-08-21,0.015,0.001242
2019-08-29,0.0015,0
2019-09-06,0.014688,0.001407
2019-09-14,0.004575,0.001553
2019-09-22,0.003238,0.000473
2019-09-30,6e-04,0
2019-10-08,NA,NA
2019-10-16,NA,NA
2019-10-24,NA,NA
2019-11-01,NA,NA
2019-11-09,NA,NA
2019-11-17,NA,NA
2019-11-25,NA,NA
2019-12-03,NA,NA
2019-12-11,NA,NA
2019-12-19,NA,NA
2019-12-27,NA,NA
2020-01-01,NA,NA
2020-01-09,NA,NA
2020-01-17,NA,NA
2020-01-25,NA,NA
2020-02-02,NA,NA
2020-02-10,NA,NA
2020-02-18,NA,NA
2020-02-26,NA,NA
2020-03-05,0,0
2020-03-13,0,0
2020-03-21,0,0
2020-03-29,0,0
2020-04-06,0.000127,4.6e-05
2020-04-14,0.00085,0.000228
2020-04-22,0,0
2020-04-30,0.000731,0.000218
2020-05-08,0.005031,0.001135
2020-05-16,0.009706,0.00132
2020-05-24,0.030931,0.00174
2020-06-01,0.027319,0.005964
2020-06-09,0.035294,0.004411
2020-06-17,0.015664,0.003817
2020-06-25,0.023233,0.005756
2020-07-03,0.015022,0.011331
2020-07-11,0.0333,0.009329
2020-07-19,0.018267,0.004963
2020-07-27,0.035838,0.006297
2020-08-04,0.023425,0.003463
2020-08-12,0.023444,0.002627
2020-08-20,0.01555,0.002957
2020-08-28,0.008044,0.001857
2020-09-05,0.008869,0.001059
2020-09-13,0.007112,0.000653
2020-09-21,0.002425,0.000548
2020-09-29,0.002269,0.000863
2020-10-07,NA,NA
2020-10-15,NA,NA
2020-10-23,NA,NA
2020-10-31,NA,NA
2020-11-08,NA,NA
2020-11-16,NA,NA
2020-11-24,NA,NA
2020-12-02,NA,NA
2020-12-10,NA,NA
2020-12-18,NA,NA
2020-12-26,NA,NA
2021-01-01,NA,NA
2021-01-09,NA,NA
2021-01-17,NA,NA
2021-01-25,NA,NA
2021-02-02,NA,NA
2021-02-10,NA,NA
2021-02-18,NA,NA
2021-02-26,NA,NA
2021-03-06,0,0
2021-03-14,0,0
2021-03-22,0,0
2021-03-30,0,0
2021-04-07,0,0
2021-04-15,0.000744,0.000146
2021-04-23,9e-04,0.00011
2021-05-01,0.0019,0.000374
2021-05-09,0.006306,0.001466
2021-05-17,0.01335,0.001231
2021-05-25,0.007525,0.000267
2021-06-02,0.019962,0.001489
2021-06-10,0.044569,0.004686
2021-06-18,0.055106,0.007254
2021-06-26,0.063381,0.005798
2021-07-04,0.046038,0.004726
2021-07-12,0.042319,0.006801
2021-07-20,0.039738,0.004144
2021-07-28,0.040538,0.004367
2021-08-05,0.021138,0.001674
2021-08-13,0.015369,0.003263
2021-08-21,0.008406,0.002559
2021-08-29,0.012888,0.001255
2021-09-06,0.011869,0.001181
2021-09-14,0.005219,0.000399
2021-09-22,6e-05,6.3e-05
2021-09-30,0,0
2021-10-08,NA,NA
2021-10-16,NA,NA
2021-10-24,NA,NA
2021-11-01,NA,NA
2021-11-09,NA,NA
2021-11-17,NA,NA
2021-11-25,NA,NA
2021-12-03,NA,NA
2021-12-11,NA,NA
2021-12-19,NA,NA
2021-12-27,NA,NA
