dates,evergreen_needleleaf_forest_mean,evergreen_needleleaf_forest_sd
2016-10-23,NA,NA
2016-10-31,NA,NA
2016-11-08,NA,NA
2016-11-16,NA,NA
2016-11-24,NA,NA
2016-12-02,NA,NA
2016-12-10,NA,NA
2016-12-18,NA,NA
2016-12-26,NA,NA
2017-01-01,NA,NA
2017-01-09,NA,NA
2017-01-17,NA,NA
2017-01-25,NA,NA
2017-02-02,NA,NA
2017-02-10,NA,NA
2017-02-18,NA,NA
2017-02-26,NA,NA
2017-03-06,0,NA
2017-03-14,0,NA
2017-03-22,0,NA
2017-03-30,NA,NA
2017-04-07,0,NA
2017-04-15,0,NA
2017-04-23,NA,NA
2017-05-01,0.001,NA
2017-05-09,0.0141,NA
2017-05-17,0.0206,NA
2017-05-25,0.0315,NA
2017-06-02,0.0342,NA
2017-06-10,0.0361,NA
2017-06-18,0.042,NA
2017-06-26,0.06,NA
2017-07-04,0.0518,NA
2017-07-12,0.0306,NA
2017-07-20,0.0153,NA
2017-07-28,0.0383,NA
2017-08-05,0.0368,NA
2017-08-13,0.0257,NA
2017-08-21,0.0211,NA
2017-08-29,0.0155,NA
2017-09-06,0.0068,NA
2017-09-14,0.0087,NA
2017-09-22,8e-04,NA
2017-09-30,0.0028,NA
2017-10-08,NA,NA
2017-10-16,NA,NA
2017-10-24,NA,NA
2017-11-01,NA,NA
2017-11-09,NA,NA
2017-11-17,NA,NA
2017-11-25,NA,NA
2017-12-03,NA,NA
2017-12-11,NA,NA
2017-12-19,NA,NA
2017-12-27,NA,NA
2018-01-01,NA,NA
2018-01-09,NA,NA
2018-01-17,NA,NA
2018-01-25,NA,NA
2018-02-02,NA,NA
2018-02-10,NA,NA
2018-02-18,NA,NA
2018-02-26,NA,NA
2018-03-06,0,NA
2018-03-14,0,NA
2018-03-22,0,NA
2018-03-30,NA,NA
2018-04-07,0,NA
2018-04-15,0,NA
2018-04-23,9e-04,NA
2018-05-01,0.0017,NA
2018-05-09,0.0072,NA
2018-05-17,0.0043,NA
2018-05-25,0.0144,NA
2018-06-02,0.0256,NA
2018-06-10,0.0311,NA
2018-06-18,0.0445,NA
2018-06-26,0.0224,NA
2018-07-04,0.0393,NA
2018-07-12,0.0254,NA
2018-07-20,0.0578,NA
2018-07-28,0.039,NA
2018-08-05,0.0134,NA
2018-08-13,0.0181,NA
2018-08-21,0.0129,NA
2018-08-29,0.0065,NA
2018-09-06,0.0062,NA
2018-09-14,0.0072,NA
2018-09-22,7e-04,NA
2018-09-30,0.0011,NA
2018-10-08,NA,NA
2018-10-16,NA,NA
2018-10-24,NA,NA
2018-11-01,NA,NA
2018-11-09,NA,NA
2018-11-17,NA,NA
2018-11-25,NA,NA
2018-12-03,NA,NA
2018-12-11,NA,NA
2018-12-19,NA,NA
2018-12-27,NA,NA
2019-01-01,NA,NA
2019-01-09,NA,NA
2019-01-17,NA,NA
2019-01-25,NA,NA
2019-02-02,NA,NA
2019-02-10,NA,NA
2019-02-18,NA,NA
2019-02-26,NA,NA
2019-03-06,0,NA
2019-03-14,2e-04,NA
2019-03-22,0,NA
2019-03-30,0,NA
2019-04-07,0,NA
2019-04-15,1e-04,NA
2019-04-23,NA,NA
2019-05-01,4e-04,NA
2019-05-09,0.0158,NA
2019-05-17,0.0281,NA
2019-05-25,0.0196,NA
2019-06-02,0.0358,NA
2019-06-10,0.0194,NA
2019-06-18,0.0497,NA
2019-06-26,0.0346,NA
2019-07-04,0.0526,NA
2019-07-12,0.0612,NA
2019-07-20,0.0591,NA
2019-07-28,NA,NA
2019-08-05,0.0266,NA
2019-08-13,0.0067,NA
2019-08-21,0.0135,NA
2019-08-29,0.0031,NA
2019-09-06,0.0141,NA
2019-09-14,0.0012,NA
2019-09-22,0.0035,NA
2019-09-30,NA,NA
2019-10-08,NA,NA
2019-10-16,NA,NA
2019-10-24,NA,NA
2019-11-01,NA,NA
2019-11-09,NA,NA
2019-11-17,NA,NA
2019-11-25,NA,NA
2019-12-03,NA,NA
2019-12-11,NA,NA
2019-12-19,NA,NA
2019-12-27,NA,NA
2020-01-01,NA,NA
2020-01-09,NA,NA
2020-01-17,NA,NA
2020-01-25,NA,NA
2020-02-02,NA,NA
2020-02-10,NA,NA
2020-02-18,NA,NA
2020-02-26,NA,NA
2020-03-05,NA,NA
2020-03-13,NA,NA
2020-03-21,NA,NA
2020-03-29,0,NA
2020-04-06,NA,NA
2020-04-14,NA,NA
2020-04-22,0,NA
2020-04-30,NA,NA
2020-05-08,0.0042,NA
2020-05-16,0.0068,NA
2020-05-24,0.0356,NA
2020-06-01,0.0181,NA
2020-06-09,0.0318,NA
2020-06-17,0.0161,NA
2020-06-25,0.0299,NA
2020-07-03,NA,NA
2020-07-11,0.0382,NA
2020-07-19,0.0255,NA
2020-07-27,0.0265,NA
2020-08-04,0.0231,NA
2020-08-12,0.022,NA
2020-08-20,0.0193,NA
2020-08-28,0.0069,NA
2020-09-05,0.01,NA
2020-09-13,0.0079,NA
2020-09-21,0.0032,NA
2020-09-29,0.0017,NA
2020-10-07,NA,NA
2020-10-15,NA,NA
2020-10-23,NA,NA
2020-10-31,NA,NA
2020-11-08,NA,NA
2020-11-16,NA,NA
2020-11-24,NA,NA
2020-12-02,NA,NA
2020-12-10,NA,NA
2020-12-18,NA,NA
2020-12-26,NA,NA
2021-01-01,NA,NA
2021-01-09,NA,NA
2021-01-17,NA,NA
2021-01-25,NA,NA
2021-02-02,NA,NA
2021-02-10,NA,NA
2021-02-18,NA,NA
2021-02-26,NA,NA
2021-03-06,0,NA
2021-03-14,0,NA
2021-03-22,NA,NA
2021-03-30,NA,NA
2021-04-07,0,NA
2021-04-15,5e-04,NA
2021-04-23,7e-04,NA
2021-05-01,8e-04,NA
2021-05-09,0.0084,NA
2021-05-17,0.0155,NA
2021-05-25,0.0072,NA
2021-06-02,0.0144,NA
2021-06-10,0.0459,NA
2021-06-18,0.0599,NA
2021-06-26,0.0645,NA
2021-07-04,0.0472,NA
2021-07-12,0.0416,NA
2021-07-20,0.041,NA
2021-07-28,0.0474,NA
2021-08-05,0.0219,NA
2021-08-13,0.0151,NA
2021-08-21,0.0092,NA
2021-08-29,0.0122,NA
2021-09-06,0.0133,NA
2021-09-14,0.0051,NA
2021-09-22,0,NA
2021-09-30,0,NA
2021-10-08,NA,NA
2021-10-16,NA,NA
2021-10-24,NA,NA
2021-11-01,NA,NA
2021-11-09,NA,NA
2021-11-17,NA,NA
2021-11-25,NA,NA
2021-12-03,NA,NA
2021-12-11,NA,NA
2021-12-19,NA,NA
2021-12-27,NA,NA
