dates,evergreen_needleleaf_forest_mean,evergreen_needleleaf_forest_sd
2016-06-01,0.01895,0.001953
2016-06-09,0.023,0.01263
2016-06-17,0.042967,0.003192
2016-06-25,0.0563,0.003137
2016-07-03,0.057383,0.003503
2016-07-11,0.044317,0.001272
2016-07-19,0.0336,0.003032
2016-07-27,0.039483,0.002038
2016-08-04,0.031733,0.001873
2016-08-12,0.0271,0.001257
2016-08-20,0.0208,0.001822
2016-08-28,0.0099,0.000701
2016-09-05,0.007233,0.000638
2016-09-13,0.003533,0.000294
2016-09-21,0.004517,0.000564
2016-09-29,NA,NA
2016-10-07,NA,NA
2016-10-15,NA,NA
2016-10-23,NA,NA
2016-10-31,NA,NA
2016-11-08,NA,NA
2016-11-16,NA,NA
2016-11-24,NA,NA
2016-12-02,NA,NA
2016-12-10,NA,NA
2016-12-18,NA,NA
2016-12-26,NA,NA
2017-01-01,NA,NA
2017-01-09,NA,NA
2017-01-17,NA,NA
2017-01-25,NA,NA
2017-02-02,NA,NA
2017-02-10,NA,NA
2017-02-18,NA,NA
2017-02-26,NA,NA
2017-03-06,NA,NA
2017-03-14,NA,NA
2017-03-22,NA,NA
2017-03-30,NA,NA
2017-04-07,NA,NA
2017-04-15,NA,NA
2017-04-23,NA,NA
2017-05-01,0.0014,NA
2017-05-09,0.006817,0.001793
2017-05-17,0.019667,0.001686
2017-05-25,0.018783,0.001311
2017-06-02,0.032017,0.002737
2017-06-10,0.038533,0.002014
2017-06-18,0.051433,0.00264
2017-06-26,0.0515,0.00269
2017-07-04,0.050933,0.002113
2017-07-12,0.050983,0.001787
2017-07-20,0.03395,0.00132
2017-07-28,0.048533,0.004424
2017-08-05,0.03855,0.002224
2017-08-13,0.030833,0.002121
2017-08-21,0.021267,0.001456
2017-08-29,0.0091,0.000245
2017-09-06,0.005983,0.000703
2017-09-14,0.0081,0.000908
2017-09-22,NA,NA
2017-09-30,NA,NA
2017-10-08,NA,NA
2017-10-16,NA,NA
2017-10-24,NA,NA
2017-11-01,NA,NA
2017-11-09,NA,NA
2017-11-17,NA,NA
2017-11-25,NA,NA
2017-12-03,NA,NA
2017-12-11,NA,NA
2017-12-19,NA,NA
2017-12-27,NA,NA
2018-01-01,NA,NA
2018-01-09,NA,NA
2018-01-17,NA,NA
2018-01-25,NA,NA
2018-02-02,NA,NA
2018-02-10,NA,NA
2018-02-18,NA,NA
2018-02-26,NA,NA
2018-03-06,NA,NA
2018-03-14,0,0
2018-03-22,0,NA
2018-03-30,0,NA
2018-04-07,0,0
2018-04-15,0,NA
2018-04-23,6e-04,NA
2018-05-01,0.0017,0.000756
2018-05-09,0.011617,0.001551
2018-05-17,0.007417,0.002379
2018-05-25,0.014983,0.001853
2018-06-02,0.024817,0.001493
2018-06-10,0.024117,0.001574
2018-06-18,0.02795,0.00604
2018-06-26,0.03945,0.002563
2018-07-04,0.02345,0.00873
2018-07-12,0.039333,0.004468
2018-07-20,0.039667,0.001462
2018-07-28,0.026017,0.003289
2018-08-05,0.02395,0.001499
2018-08-13,0.022983,0.000768
2018-08-21,0.010733,0.001113
2018-08-29,0.007417,0.000634
2018-09-06,0.005433,0.000413
2018-09-14,0.00415,0.000176
2018-09-22,0.000917,0.00016
2018-09-30,NA,NA
2018-10-08,NA,NA
2018-10-16,NA,NA
2018-10-24,NA,NA
2018-11-01,NA,NA
2018-11-09,NA,NA
2018-11-17,NA,NA
2018-11-25,NA,NA
2018-12-03,NA,NA
2018-12-11,NA,NA
2018-12-19,NA,NA
2018-12-27,NA,NA
2019-01-01,NA,NA
2019-01-09,NA,NA
2019-01-17,NA,NA
2019-01-25,NA,NA
2019-02-02,NA,NA
2019-02-10,NA,NA
2019-02-18,NA,NA
2019-02-26,NA,NA
2019-03-06,NA,NA
2019-03-14,1e-04,NA
2019-03-22,4e-05,8.9e-05
2019-03-30,0,0
2019-04-07,0,NA
2019-04-15,1e-04,NA
2019-04-23,5e-05,7.1e-05
2019-05-01,0.00024,8.9e-05
2019-05-09,0.004617,0.002292
2019-05-17,0.026567,0.002659
2019-05-25,0.02135,0.001853
2019-06-02,0.034733,0.002716
2019-06-10,0.035383,0.002208
2019-06-18,0.04955,0.001945
2019-06-26,0.039117,0.004235
2019-07-04,0.043033,0.006003
2019-07-12,0.041367,0.000894
2019-07-20,0.046583,0.00273
2019-07-28,0.03705,0.002643
2019-08-05,0.020917,0.001044
2019-08-13,0.0064,0.003242
2019-08-21,0.013933,0.000792
2019-08-29,0.010533,0.000956
2019-09-06,0.012117,0.001061
2019-09-14,0.00335,5.5e-05
2019-09-22,0.000783,0.000204
2019-09-30,NA,NA
2019-10-08,NA,NA
2019-10-16,NA,NA
2019-10-24,NA,NA
2019-11-01,NA,NA
2019-11-09,NA,NA
2019-11-17,NA,NA
2019-11-25,NA,NA
2019-12-03,NA,NA
2019-12-11,NA,NA
2019-12-19,NA,NA
2019-12-27,NA,NA
2020-01-01,NA,NA
2020-01-09,NA,NA
2020-01-17,NA,NA
2020-01-25,NA,NA
2020-02-02,NA,NA
2020-02-10,NA,NA
2020-02-18,NA,NA
2020-02-26,NA,NA
2020-03-05,NA,NA
2020-03-13,0,0
2020-03-21,NA,NA
2020-03-29,0,0
2020-04-06,0,0
2020-04-14,NA,NA
2020-04-22,NA,NA
2020-04-30,1e-04,NA
2020-05-08,0.000867,0.000446
2020-05-16,0.003783,0.000937
2020-05-24,0.024517,0.003487
2020-06-01,0.0259,0.0021
2020-06-09,0.039267,0.002556
2020-06-17,0.037883,0.001148
2020-06-25,0.038483,0.002562
2020-07-03,0.017633,0.001728
2020-07-11,0.038,0.002601
2020-07-19,0.035633,0.001725
2020-07-27,0.043517,0.001078
2020-08-04,0.00855,0.001378
2020-08-12,0.025733,0.002033
2020-08-20,0.0285,0.001319
2020-08-28,0.012967,0.000954
2020-09-05,0.00665,0.000497
2020-09-13,0.00615,0.001147
2020-09-21,0.002683,0.000431
2020-09-29,NA,NA
2020-10-07,NA,NA
2020-10-15,NA,NA
2020-10-23,NA,NA
2020-10-31,NA,NA
2020-11-08,NA,NA
2020-11-16,NA,NA
2020-11-24,NA,NA
2020-12-02,NA,NA
2020-12-10,NA,NA
2020-12-18,NA,NA
2020-12-26,NA,NA
2021-01-01,NA,NA
2021-01-09,NA,NA
2021-01-17,NA,NA
2021-01-25,NA,NA
2021-02-02,NA,NA
2021-02-10,NA,NA
2021-02-18,NA,NA
2021-02-26,NA,NA
2021-03-06,NA,NA
2021-03-14,0,0
2021-03-22,0,0
2021-03-30,NA,NA
2021-04-07,0,NA
2021-04-15,0.000275,0.00015
2021-04-23,2e-04,0
2021-05-01,0.000483,0.000293
2021-05-09,0.00705,0.003333
2021-05-17,0.014967,0.003687
2021-05-25,0.010183,0.002127
2021-06-02,0.01955,0.001724
2021-06-10,0.033233,0.001685
2021-06-18,0.05305,0.002061
2021-06-26,0.053,0.002562
2021-07-04,0.0508,0.001641
2021-07-12,0.043717,0.001847
2021-07-20,0.040533,0.001375
2021-07-28,0.038033,0.000924
2021-08-05,0.02345,0.000885
2021-08-13,0.021033,0.001438
2021-08-21,0.00685,0.001152
2021-08-29,0.0025,0
2021-09-06,0.008167,0.00045
2021-09-14,0.0072,0.000629
2021-09-22,1e-04,NA
2021-09-30,NA,NA
2021-10-08,NA,NA
2021-10-16,NA,NA
2021-10-24,NA,NA
2021-11-01,NA,NA
2021-11-09,NA,NA
2021-11-17,NA,NA
2021-11-25,NA,NA
2021-12-03,NA,NA
2021-12-11,NA,NA
2021-12-19,NA,NA
2021-12-27,NA,NA
