dates,evergreen_needleleaf_forest_mean,evergreen_needleleaf_forest_sd
2016-06-01,0.020733,0.002375
2016-06-09,0.02488,0.013923
2016-06-17,0.04855,0.003848
2016-06-25,0.06265,0.003583
2016-07-03,0.066933,0.005201
2016-07-11,0.05365,0.001769
2016-07-19,0.037133,0.003924
2016-07-27,0.0453,0.002444
2016-08-04,0.0357,0.002015
2016-08-12,0.030533,0.001494
2016-08-20,0.02335,0.002127
2016-08-28,0.0112,0.000856
2016-09-05,0.00815,0.00072
2016-09-13,0.004283,0.000458
2016-09-21,0.00545,0.000912
2016-09-29,NA,NA
2016-10-07,NA,NA
2016-10-15,NA,NA
2016-10-23,NA,NA
2016-10-31,NA,NA
2016-11-08,NA,NA
2016-11-16,NA,NA
2016-11-24,NA,NA
2016-12-02,NA,NA
2016-12-10,NA,NA
2016-12-18,NA,NA
2016-12-26,NA,NA
2017-01-01,NA,NA
2017-01-09,NA,NA
2017-01-17,NA,NA
2017-01-25,NA,NA
2017-02-02,NA,NA
2017-02-10,NA,NA
2017-02-18,NA,NA
2017-02-26,NA,NA
2017-03-06,NA,NA
2017-03-14,NA,NA
2017-03-22,NA,NA
2017-03-30,NA,NA
2017-04-07,NA,NA
2017-04-15,NA,NA
2017-04-23,NA,NA
2017-05-01,0.0016,NA
2017-05-09,0.007467,0.00191
2017-05-17,0.021667,0.001901
2017-05-25,0.020633,0.001402
2017-06-02,0.03405,0.002989
2017-06-10,0.041433,0.002165
2017-06-18,0.057683,0.003288
2017-06-26,0.0571,0.003005
2017-07-04,0.059133,0.002661
2017-07-12,0.057883,0.002061
2017-07-20,0.03935,0.001655
2017-07-28,0.056717,0.005589
2017-08-05,0.0445,0.001987
2017-08-13,0.034783,0.002735
2017-08-21,0.0241,0.001764
2017-08-29,0.010217,0.000271
2017-09-06,0.007033,0.000753
2017-09-14,0.009517,0.001177
2017-09-22,NA,NA
2017-09-30,NA,NA
2017-10-08,NA,NA
2017-10-16,NA,NA
2017-10-24,NA,NA
2017-11-01,NA,NA
2017-11-09,NA,NA
2017-11-17,NA,NA
2017-11-25,NA,NA
2017-12-03,NA,NA
2017-12-11,NA,NA
2017-12-19,NA,NA
2017-12-27,NA,NA
2018-01-01,NA,NA
2018-01-09,NA,NA
2018-01-17,NA,NA
2018-01-25,NA,NA
2018-02-02,NA,NA
2018-02-10,NA,NA
2018-02-18,NA,NA
2018-02-26,NA,NA
2018-03-06,NA,NA
2018-03-14,0,0
2018-03-22,0,NA
2018-03-30,0,NA
2018-04-07,0,0
2018-04-15,0,NA
2018-04-23,8e-04,NA
2018-05-01,0.001833,0.000831
2018-05-09,0.012683,0.001694
2018-05-17,0.008233,0.002772
2018-05-25,0.01635,0.001949
2018-06-02,0.0268,0.001798
2018-06-10,0.02595,0.00171
2018-06-18,0.03075,0.006735
2018-06-26,0.043967,0.002934
2018-07-04,0.02645,0.009968
2018-07-12,0.044133,0.005365
2018-07-20,0.048167,0.002073
2018-07-28,0.029667,0.003832
2018-08-05,0.026383,0.001786
2018-08-13,0.025267,0.000873
2018-08-21,0.012167,0.001253
2018-08-29,0.00835,0.000723
2018-09-06,0.006183,0.000542
2018-09-14,0.00495,0.000367
2018-09-22,0.000983,4.1e-05
2018-09-30,NA,NA
2018-10-08,NA,NA
2018-10-16,NA,NA
2018-10-24,NA,NA
2018-11-01,NA,NA
2018-11-09,NA,NA
2018-11-17,NA,NA
2018-11-25,NA,NA
2018-12-03,NA,NA
2018-12-11,NA,NA
2018-12-19,NA,NA
2018-12-27,NA,NA
2019-01-01,NA,NA
2019-01-09,NA,NA
2019-01-17,NA,NA
2019-01-25,NA,NA
2019-02-02,NA,NA
2019-02-10,NA,NA
2019-02-18,NA,NA
2019-02-26,NA,NA
2019-03-06,NA,NA
2019-03-14,1e-04,NA
2019-03-22,6e-05,0.000134
2019-03-30,1e-04,0
2019-04-07,0,NA
2019-04-15,1e-04,NA
2019-04-23,1e-04,0
2019-05-01,0.00024,8.9e-05
2019-05-09,0.00495,0.002582
2019-05-17,0.028533,0.002923
2019-05-25,0.023267,0.00214
2019-06-02,0.037217,0.002879
2019-06-10,0.038333,0.002472
2019-06-18,0.05395,0.00216
2019-06-26,0.042683,0.004662
2019-07-04,0.047183,0.006637
2019-07-12,0.048333,0.001174
2019-07-20,0.0532,0.003369
2019-07-28,0.042467,0.003188
2019-08-05,0.02335,0.001169
2019-08-13,0.006967,0.003745
2019-08-21,0.015267,0.000965
2019-08-29,0.011717,0.001052
2019-09-06,0.013817,0.00125
2019-09-14,0.004217,9.8e-05
2019-09-22,0.00095,0.000367
2019-09-30,NA,NA
2019-10-08,NA,NA
2019-10-16,NA,NA
2019-10-24,NA,NA
2019-11-01,NA,NA
2019-11-09,NA,NA
2019-11-17,NA,NA
2019-11-25,NA,NA
2019-12-03,NA,NA
2019-12-11,NA,NA
2019-12-19,NA,NA
2019-12-27,NA,NA
2020-01-01,NA,NA
2020-01-09,NA,NA
2020-01-17,NA,NA
2020-01-25,NA,NA
2020-02-02,NA,NA
2020-02-10,NA,NA
2020-02-18,NA,NA
2020-02-26,NA,NA
2020-03-05,NA,NA
2020-03-13,0,0
2020-03-21,NA,NA
2020-03-29,0,0
2020-04-06,0,0
2020-04-14,NA,NA
2020-04-22,NA,NA
2020-04-30,1e-04,NA
2020-05-08,0.001,0.000452
2020-05-16,0.003983,0.000964
2020-05-24,0.026333,0.003762
2020-06-01,0.027933,0.002137
2020-06-09,0.043383,0.002936
2020-06-17,0.042967,0.001537
2020-06-25,0.042817,0.002988
2020-07-03,0.019167,0.001989
2020-07-11,0.042733,0.003055
2020-07-19,0.039633,0.001873
2020-07-27,0.051367,0.001402
2020-08-04,0.0095,0.00163
2020-08-12,0.02885,0.002505
2020-08-20,0.031583,0.001583
2020-08-28,0.014617,0.001042
2020-09-05,0.00775,0.000731
2020-09-13,0.007017,0.00136
2020-09-21,0.003567,0.000509
2020-09-29,NA,NA
2020-10-07,NA,NA
2020-10-15,NA,NA
2020-10-23,NA,NA
2020-10-31,NA,NA
2020-11-08,NA,NA
2020-11-16,NA,NA
2020-11-24,NA,NA
2020-12-02,NA,NA
2020-12-10,NA,NA
2020-12-18,NA,NA
2020-12-26,NA,NA
2021-01-01,NA,NA
2021-01-09,NA,NA
2021-01-17,NA,NA
2021-01-25,NA,NA
2021-02-02,NA,NA
2021-02-10,NA,NA
2021-02-18,NA,NA
2021-02-26,NA,NA
2021-03-06,NA,NA
2021-03-14,0,0
2021-03-22,0,0
2021-03-30,NA,NA
2021-04-07,0,NA
2021-04-15,3e-04,2e-04
2021-04-23,0.00028,4.5e-05
2021-05-01,0.00065,0.000295
2021-05-09,0.007933,0.003887
2021-05-17,0.016233,0.003968
2021-05-25,0.011,0.002314
2021-06-02,0.021267,0.001902
2021-06-10,0.03675,0.001877
2021-06-18,0.059383,0.00247
2021-06-26,0.0597,0.003011
2021-07-04,0.058583,0.002154
2021-07-12,0.04955,0.002171
2021-07-20,0.04805,0.00174
2021-07-28,0.045133,0.001274
2021-08-05,0.026383,0.001116
2021-08-13,0.02325,0.001596
2021-08-21,0.007483,0.001266
2021-08-29,0.0028,0
2021-09-06,0.009433,0.000709
2021-09-14,0.008333,0.000766
2021-09-22,2e-04,NA
2021-09-30,NA,NA
2021-10-08,NA,NA
2021-10-16,NA,NA
2021-10-24,NA,NA
2021-11-01,NA,NA
2021-11-09,NA,NA
2021-11-17,NA,NA
2021-11-25,NA,NA
2021-12-03,NA,NA
2021-12-11,NA,NA
2021-12-19,NA,NA
2021-12-27,NA,NA
