dates,evergreen_needleleaf_forest_mean,evergreen_needleleaf_forest_sd
2016-05-08,0.025919,0.002221
2016-05-16,0.014962,0.001722
2016-05-24,0.022794,0.002185
2016-06-01,0.024394,0.004512
2016-06-09,0.046238,0.008406
2016-06-17,0.055156,0.004078
2016-06-25,0.056844,0.005034
2016-07-03,0.052444,0.007175
2016-07-11,0.058969,0.006167
2016-07-19,0.040406,0.003911
2016-07-27,0.04345,0.009675
2016-08-04,0.020488,0.007408
2016-08-12,0.042275,0.004021
2016-08-20,0.026356,0.001845
2016-08-28,0.016375,0.001713
2016-09-05,0.012438,0.001286
2016-09-13,0.004638,0.000424
2016-09-21,0.007375,0.000366
2016-09-29,0.0013,0.000612
2016-10-07,NA,NA
2016-10-15,NA,NA
2016-10-23,NA,NA
2016-10-31,NA,NA
2016-11-08,NA,NA
2016-11-16,NA,NA
2016-11-24,NA,NA
2016-12-02,NA,NA
2016-12-10,NA,NA
2016-12-18,NA,NA
2016-12-26,NA,NA
2017-01-01,NA,NA
2017-01-09,NA,NA
2017-01-17,NA,NA
2017-01-25,NA,NA
2017-02-02,NA,NA
2017-02-10,NA,NA
2017-02-18,NA,NA
2017-02-26,NA,NA
2017-03-06,0,0
2017-03-14,0,0
2017-03-22,0,0
2017-03-30,0,0
2017-04-07,0,0
2017-04-15,0,0
2017-04-23,0.000153,5.2e-05
2017-05-01,0.002425,0.000617
2017-05-09,0.0078,0.002628
2017-05-17,0.022612,0.002099
2017-05-25,0.027869,0.00287
2017-06-02,0.034375,0.002903
2017-06-10,0.040175,0.003102
2017-06-18,0.059362,0.006476
2017-06-26,0.064812,0.005893
2017-07-04,0.065113,0.00404
2017-07-12,0.04845,0.00397
2017-07-20,0.041206,0.002708
2017-07-28,0.052325,0.005073
2017-08-05,0.048038,0.004154
2017-08-13,0.034069,0.003734
2017-08-21,0.023431,0.002535
2017-08-29,0.018694,0.002609
2017-09-06,0.009325,0.001048
2017-09-14,0.007306,0.000794
2017-09-22,0.002427,7e-04
2017-09-30,0.003069,0.000241
2017-10-08,NA,NA
2017-10-16,NA,NA
2017-10-24,NA,NA
2017-11-01,NA,NA
2017-11-09,NA,NA
2017-11-17,NA,NA
2017-11-25,NA,NA
2017-12-03,NA,NA
2017-12-11,NA,NA
2017-12-19,NA,NA
2017-12-27,NA,NA
2018-01-01,NA,NA
2018-01-09,NA,NA
2018-01-17,NA,NA
2018-01-25,NA,NA
2018-02-02,NA,NA
2018-02-10,NA,NA
2018-02-18,NA,NA
2018-02-26,NA,NA
2018-03-06,0,0
2018-03-14,0,0
2018-03-22,0,0
2018-03-30,0,0
2018-04-07,8.8e-05,3.4e-05
2018-04-15,0,0
2018-04-23,0.001488,0.000314
2018-05-01,0.002988,0.000878
2018-05-09,0.012269,0.001284
2018-05-17,0.011419,0.002504
2018-05-25,0.016994,0.000807
2018-06-02,0.03225,0.002914
2018-06-10,0.030637,0.004037
2018-06-18,0.047081,0.004952
2018-06-26,0.032693,0.009332
2018-07-04,0.047512,0.010655
2018-07-12,0.030088,0.006704
2018-07-20,0.057019,0.004056
2018-07-28,0.033731,0.007256
2018-08-05,0.023412,0.006882
2018-08-13,0.020831,0.002906
2018-08-21,0.014412,0.001563
2018-08-29,0.005427,0.002066
2018-09-06,0.006931,0.000699
2018-09-14,0.007519,0.000977
2018-09-22,0.003869,0.001039
2018-09-30,0.001212,0.000354
2018-10-08,NA,NA
2018-10-16,NA,NA
2018-10-24,NA,NA
2018-11-01,NA,NA
2018-11-09,NA,NA
2018-11-17,NA,NA
2018-11-25,NA,NA
2018-12-03,NA,NA
2018-12-11,NA,NA
2018-12-19,NA,NA
2018-12-27,NA,NA
2019-01-01,NA,NA
2019-01-09,NA,NA
2019-01-17,NA,NA
2019-01-25,NA,NA
2019-02-02,NA,NA
2019-02-10,NA,NA
2019-02-18,NA,NA
2019-02-26,NA,NA
2019-03-06,0,0
2019-03-14,0.000419,4e-05
2019-03-22,0.000331,0.000135
2019-03-30,2e-04,0
2019-04-07,0.000125,4.5e-05
2019-04-15,0.000262,0.000131
2019-04-23,0.000981,0.00022
2019-05-01,0.001,0.000207
2019-05-09,0.014225,0.001889
2019-05-17,0.032069,0.001789
2019-05-25,0.031906,0.005875
2019-06-02,0.037669,0.003332
2019-06-10,0.0386,0.005149
2019-06-18,0.056731,0.00405
2019-06-26,0.049087,0.014919
2019-07-04,0.03308,0.020229
2019-07-12,0.05375,0.004755
2019-07-20,0.053775,0.003944
2019-07-28,0.036931,0.011943
2019-08-05,0.025262,0.002596
2019-08-13,0.016607,0.004886
2019-08-21,0.02125,0.002114
2019-08-29,0.002575,0.001435
2019-09-06,0.013494,0.001014
2019-09-14,0.002731,0.001188
2019-09-22,0.004244,0.000182
2019-09-30,0.000656,0.000103
2019-10-08,NA,NA
2019-10-16,NA,NA
2019-10-24,NA,NA
2019-11-01,NA,NA
2019-11-09,NA,NA
2019-11-17,NA,NA
2019-11-25,NA,NA
2019-12-03,NA,NA
2019-12-11,NA,NA
2019-12-19,NA,NA
2019-12-27,NA,NA
2020-01-01,NA,NA
2020-01-09,NA,NA
2020-01-17,NA,NA
2020-01-25,NA,NA
2020-02-02,NA,NA
2020-02-10,NA,NA
2020-02-18,NA,NA
2020-02-26,NA,NA
2020-03-05,0,0
2020-03-13,0,0
2020-03-21,0,0
2020-03-29,0,0
2020-04-06,0.00013,4.8e-05
2020-04-14,8e-04,0
2020-04-22,0,0
2020-04-30,0.000869,0.000149
2020-05-08,0.006106,0.001211
2020-05-16,0.008775,0.001871
2020-05-24,0.031112,0.001751
2020-06-01,0.028688,0.005087
2020-06-09,0.052669,0.006642
2020-06-17,0.023138,0.006392
2020-06-25,0.026931,0.00681
2020-07-03,0.007536,0.001413
2020-07-11,0.044933,0.009124
2020-07-19,0.028238,0.003187
2020-07-27,0.0432,0.004682
2020-08-04,0.031188,0.003253
2020-08-12,0.025531,0.003166
2020-08-20,0.021962,0.002419
2020-08-28,0.00575,0.002266
2020-09-05,0.0104,0.001099
2020-09-13,0.008219,0.001221
2020-09-21,0.003744,0.000427
2020-09-29,0.002794,0.000667
2020-10-07,NA,NA
2020-10-15,NA,NA
2020-10-23,NA,NA
2020-10-31,NA,NA
2020-11-08,NA,NA
2020-11-16,NA,NA
2020-11-24,NA,NA
2020-12-02,NA,NA
2020-12-10,NA,NA
2020-12-18,NA,NA
2020-12-26,NA,NA
2021-01-01,NA,NA
2021-01-09,NA,NA
2021-01-17,NA,NA
2021-01-25,NA,NA
2021-02-02,NA,NA
2021-02-10,NA,NA
2021-02-18,NA,NA
2021-02-26,NA,NA
2021-03-06,0,0
2021-03-14,0,0
2021-03-22,0,0
2021-03-30,0,0
2021-04-07,0,0
2021-04-15,0.000812,0.000266
2021-04-23,0.001044,0.000231
2021-05-01,0.001881,0.000432
2021-05-09,0.00655,0.001065
2021-05-17,0.013812,0.001231
2021-05-25,0.008025,0.001638
2021-06-02,0.020731,0.002772
2021-06-10,0.049681,0.004316
2021-06-18,0.063444,0.005484
2021-06-26,0.070969,0.006849
2021-07-04,0.050119,0.004128
2021-07-12,0.057444,0.006273
2021-07-20,0.050331,0.005015
2021-07-28,0.04965,0.004875
2021-08-05,0.02065,0.001989
2021-08-13,0.022181,0.003107
2021-08-21,0.0104,0.001091
2021-08-29,0.0163,0.002021
2021-09-06,0.014562,0.001671
2021-09-14,0.006144,0.00059
2021-09-22,0.000179,7e-05
2021-09-30,0,0
2021-10-08,NA,NA
2021-10-16,NA,NA
2021-10-24,NA,NA
2021-11-01,NA,NA
2021-11-09,NA,NA
2021-11-17,NA,NA
2021-11-25,NA,NA
2021-12-03,NA,NA
2021-12-11,NA,NA
2021-12-19,NA,NA
2021-12-27,NA,NA
