dates,evergreen_needleleaf_forest_mean,evergreen_needleleaf_forest_sd
2016-04-30,0.003681,0.00059
2016-05-08,0.023712,0.001979
2016-05-16,0.013444,0.001511
2016-05-24,0.020888,0.001951
2016-06-01,0.02175,0.003716
2016-06-09,0.042275,0.007439
2016-06-17,0.049481,0.003249
2016-06-25,0.049744,0.003954
2016-07-03,0.043744,0.004801
2016-07-11,0.051125,0.004908
2016-07-19,0.036306,0.003144
2016-07-27,0.038775,0.008273
2016-08-04,0.017506,0.005864
2016-08-12,0.037131,0.003518
2016-08-20,0.023462,0.001496
2016-08-28,0.014712,0.001406
2016-09-05,0.010875,0.001099
2016-09-13,0.003819,0.000341
2016-09-21,0.006412,0.000278
2016-09-29,0.001069,0.000468
2016-10-07,NA,NA
2016-10-15,NA,NA
2016-10-23,NA,NA
2016-10-31,NA,NA
2016-11-08,NA,NA
2016-11-16,NA,NA
2016-11-24,NA,NA
2016-12-02,NA,NA
2016-12-10,NA,NA
2016-12-18,NA,NA
2016-12-26,NA,NA
2017-01-01,NA,NA
2017-01-09,NA,NA
2017-01-17,NA,NA
2017-01-25,NA,NA
2017-02-02,NA,NA
2017-02-10,NA,NA
2017-02-18,NA,NA
2017-02-26,NA,NA
2017-03-06,0,0
2017-03-14,0,0
2017-03-22,0,0
2017-03-30,0,0
2017-04-07,0,0
2017-04-15,0,0
2017-04-23,6.7e-05,4.9e-05
2017-05-01,0.00215,0.00063
2017-05-09,0.007069,0.00231
2017-05-17,0.020587,0.001809
2017-05-25,0.025712,0.00262
2017-06-02,0.031469,0.002568
2017-06-10,0.036944,0.002589
2017-06-18,0.052738,0.005324
2017-06-26,0.058119,0.004745
2017-07-04,0.056231,0.003001
2017-07-12,0.042106,0.003192
2017-07-20,0.034512,0.001775
2017-07-28,0.045769,0.003987
2017-08-05,0.041038,0.0032
2017-08-13,0.030569,0.003119
2017-08-21,0.02085,0.002014
2017-08-29,0.016525,0.002185
2017-09-06,0.008144,0.000908
2017-09-14,0.006488,0.000626
2017-09-22,0.001967,0.000601
2017-09-30,0.002369,0.000263
2017-10-08,NA,NA
2017-10-16,NA,NA
2017-10-24,NA,NA
2017-11-01,NA,NA
2017-11-09,NA,NA
2017-11-17,NA,NA
2017-11-25,NA,NA
2017-12-03,NA,NA
2017-12-11,NA,NA
2017-12-19,NA,NA
2017-12-27,NA,NA
2018-01-01,NA,NA
2018-01-09,NA,NA
2018-01-17,NA,NA
2018-01-25,NA,NA
2018-02-02,NA,NA
2018-02-10,NA,NA
2018-02-18,NA,NA
2018-02-26,NA,NA
2018-03-06,0,0
2018-03-14,0,0
2018-03-22,0,0
2018-03-30,-1.2e-05,5e-05
2018-04-07,8.8e-05,3.4e-05
2018-04-15,0,0
2018-04-23,0.0014,0.000292
2018-05-01,0.002725,0.000791
2018-05-09,0.011325,0.001111
2018-05-17,0.01045,0.002281
2018-05-25,0.015444,0.000731
2018-06-02,0.029425,0.00255
2018-06-10,0.027956,0.003635
2018-06-18,0.041825,0.004067
2018-06-26,0.029536,0.00812
2018-07-04,0.042412,0.009072
2018-07-12,0.027212,0.005855
2018-07-20,0.046531,0.002649
2018-07-28,0.029469,0.006201
2018-08-05,0.020331,0.00548
2018-08-13,0.018606,0.002164
2018-08-21,0.012556,0.001269
2018-08-29,0.004867,0.001732
2018-09-06,0.006106,0.000548
2018-09-14,0.006656,0.00085
2018-09-22,0.003162,0.000759
2018-09-30,0.001019,0.000269
2018-10-08,NA,NA
2018-10-16,NA,NA
2018-10-24,NA,NA
2018-11-01,NA,NA
2018-11-09,NA,NA
2018-11-17,NA,NA
2018-11-25,NA,NA
2018-12-03,NA,NA
2018-12-11,NA,NA
2018-12-19,NA,NA
2018-12-27,NA,NA
2019-01-01,NA,NA
2019-01-09,NA,NA
2019-01-17,NA,NA
2019-01-25,NA,NA
2019-02-02,NA,NA
2019-02-10,NA,NA
2019-02-18,NA,NA
2019-02-26,NA,NA
2019-03-06,0,0
2019-03-14,0.000381,4e-05
2019-03-22,0.000244,0.000103
2019-03-30,2e-04,0
2019-04-07,1e-04,0
2019-04-15,0.000181,8.3e-05
2019-04-23,9e-04,0.000141
2019-05-01,0.000956,0.000175
2019-05-09,0.013131,0.001708
2019-05-17,0.029519,0.001555
2019-05-25,0.028369,0.004917
2019-06-02,0.034931,0.002917
2019-06-10,0.034175,0.00402
2019-06-18,0.0501,0.003194
2019-06-26,0.04286,0.012471
2019-07-04,0.0293,0.017215
2019-07-12,0.047362,0.003949
2019-07-20,0.046562,0.003002
2019-07-28,0.031875,0.0097
2019-08-05,0.021819,0.002056
2019-08-13,0.014333,0.004019
2019-08-21,0.018931,0.00166
2019-08-29,0.002288,0.001184
2019-09-06,0.012138,0.000888
2019-09-14,0.002456,0.001013
2019-09-22,0.003562,0.000216
2019-09-30,0.000606,4.4e-05
2019-10-08,NA,NA
2019-10-16,NA,NA
2019-10-24,NA,NA
2019-11-01,NA,NA
2019-11-09,NA,NA
2019-11-17,NA,NA
2019-11-25,NA,NA
2019-12-03,NA,NA
2019-12-11,NA,NA
2019-12-19,NA,NA
2019-12-27,NA,NA
2020-01-01,NA,NA
2020-01-09,NA,NA
2020-01-17,NA,NA
2020-01-25,NA,NA
2020-02-02,NA,NA
2020-02-10,NA,NA
2020-02-18,NA,NA
2020-02-26,NA,NA
2020-03-05,0,0
2020-03-13,0,0
2020-03-21,0,0
2020-03-29,-3.1e-05,0.000101
2020-04-06,0.00013,4.8e-05
2020-04-14,7e-04,0
2020-04-22,0,0
2020-04-30,0.000806,0.000134
2020-05-08,0.005638,0.001103
2020-05-16,0.00805,0.00162
2020-05-24,0.028875,0.001587
2020-06-01,0.026594,0.004549
2020-06-09,0.047069,0.005544
2020-06-17,0.020444,0.005409
2020-06-25,0.024162,0.005756
2020-07-03,0.007007,0.001353
2020-07-11,0.03916,0.007297
2020-07-19,0.024681,0.00249
2020-07-27,0.036481,0.003478
2020-08-04,0.026244,0.002349
2020-08-12,0.0229,0.002565
2020-08-20,0.019244,0.00198
2020-08-28,0.00495,0.001996
2020-09-05,0.009256,0.000963
2020-09-13,0.007269,0.001021
2020-09-21,0.003044,0.000263
2020-09-29,0.002256,0.000543
2020-10-07,NA,NA
2020-10-15,NA,NA
2020-10-23,NA,NA
2020-10-31,NA,NA
2020-11-08,NA,NA
2020-11-16,NA,NA
2020-11-24,NA,NA
2020-12-02,NA,NA
2020-12-10,NA,NA
2020-12-18,NA,NA
2020-12-26,NA,NA
2021-01-01,NA,NA
2021-01-09,NA,NA
2021-01-17,NA,NA
2021-01-25,NA,NA
2021-02-02,NA,NA
2021-02-10,NA,NA
2021-02-18,NA,NA
2021-02-26,NA,NA
2021-03-06,0,0
2021-03-14,0,0
2021-03-22,0,0
2021-03-30,0,0
2021-04-07,-1.2e-05,5e-05
2021-04-15,0.000669,0.000202
2021-04-23,0.000969,0.000182
2021-05-01,0.001644,0.000287
2021-05-09,0.005962,0.001009
2021-05-17,0.012612,0.001095
2021-05-25,0.007131,0.001366
2021-06-02,0.018869,0.002392
2021-06-10,0.044662,0.003618
2021-06-18,0.056538,0.004403
2021-06-26,0.063575,0.005444
2021-07-04,0.043931,0.003253
2021-07-12,0.050512,0.004667
2021-07-20,0.042931,0.003705
2021-07-28,0.042544,0.003581
2021-08-05,0.017781,0.001595
2021-08-13,0.019725,0.002751
2021-08-21,0.009481,0.000995
2021-08-29,0.014262,0.001661
2021-09-06,0.013188,0.001489
2021-09-14,0.005094,0.000478
2021-09-22,7.9e-05,7e-05
2021-09-30,0,0
2021-10-08,NA,NA
2021-10-16,NA,NA
2021-10-24,NA,NA
2021-11-01,NA,NA
2021-11-09,NA,NA
2021-11-17,NA,NA
2021-11-25,NA,NA
2021-12-03,NA,NA
2021-12-11,NA,NA
2021-12-19,NA,NA
2021-12-27,NA,NA
