dates,evergreen_needleleaf_forest_mean,evergreen_needleleaf_forest_sd
2016-06-01,0.025317,0.000736
2016-06-09,0.0456,0.003909
2016-06-17,0.043167,0.005029
2016-06-25,0.0452,0.003433
2016-07-03,0.0531,0.002048
2016-07-11,0.018217,0.024215
2016-07-19,0.036,0.00292
2016-07-27,0.049417,0.0051
2016-08-04,0.013867,0.007163
2016-08-12,0.0345,0.004814
2016-08-20,0.021367,0.004547
2016-08-28,0.015183,0.000471
2016-09-05,0.010917,0.001197
2016-09-13,0.004883,0.000397
2016-09-21,0.007583,0.000796
2016-09-29,0.00204,0.001827
2016-10-07,NA,NA
2016-10-15,NA,NA
2016-10-23,NA,NA
2016-10-31,NA,NA
2016-11-08,NA,NA
2016-11-16,NA,NA
2016-11-24,NA,NA
2016-12-02,NA,NA
2016-12-10,NA,NA
2016-12-18,NA,NA
2016-12-26,NA,NA
2017-01-01,NA,NA
2017-01-09,NA,NA
2017-01-17,NA,NA
2017-01-25,NA,NA
2017-02-02,NA,NA
2017-02-10,NA,NA
2017-02-18,NA,NA
2017-02-26,NA,NA
2017-03-06,0,0
2017-03-14,0,0
2017-03-22,0,0
2017-03-30,0,0
2017-04-07,0,0
2017-04-15,0,0
2017-04-23,1e-04,NA
2017-05-01,0.00142,0.000602
2017-05-09,0.004267,0.000761
2017-05-17,0.020883,0.007272
2017-05-25,0.032083,0.008792
2017-06-02,0.034683,0.001148
2017-06-10,0.0364,0.001128
2017-06-18,0.053833,0.002738
2017-06-26,0.064683,0.003887
2017-07-04,0.05445,0.01239
2017-07-12,0.041967,0.005653
2017-07-20,0.027633,0.014142
2017-07-28,0.044583,0.002469
2017-08-05,0.04295,0.005206
2017-08-13,0.02725,0.004493
2017-08-21,0.024617,0.003469
2017-08-29,0.017667,0.001129
2017-09-06,0.007683,0.000989
2017-09-14,0.009733,0.000622
2017-09-22,8e-04,0
2017-09-30,0.00285,0.000418
2017-10-08,NA,NA
2017-10-16,NA,NA
2017-10-24,NA,NA
2017-11-01,NA,NA
2017-11-09,NA,NA
2017-11-17,NA,NA
2017-11-25,NA,NA
2017-12-03,NA,NA
2017-12-11,NA,NA
2017-12-19,NA,NA
2017-12-27,NA,NA
2018-01-01,NA,NA
2018-01-09,NA,NA
2018-01-17,NA,NA
2018-01-25,NA,NA
2018-02-02,NA,NA
2018-02-10,NA,NA
2018-02-18,NA,NA
2018-02-26,NA,NA
2018-03-06,0,0
2018-03-14,0,0
2018-03-22,0,0
2018-03-30,0,0
2018-04-07,1e-04,0
2018-04-15,0,0
2018-04-23,0.001433,0.000294
2018-05-01,0.002233,0.00055
2018-05-09,0.008383,0.001987
2018-05-17,0.015117,0.004466
2018-05-25,0.01905,0.001765
2018-06-02,0.02835,0.001019
2018-06-10,0.032167,0.000973
2018-06-18,0.046583,0.003642
2018-06-26,0.02262,0.010725
2018-07-04,0.036783,0.007695
2018-07-12,0.0267,0.014052
2018-07-20,0.052067,0.002661
2018-07-28,0.037783,0.005162
2018-08-05,0.0213,0.002426
2018-08-13,0.017517,0.003371
2018-08-21,0.0148,0.002398
2018-08-29,0.0048,0.001319
2018-09-06,0.0065,0.000639
2018-09-14,0.007083,0.00064
2018-09-22,0.0012,0
2018-09-30,0.001,0.000434
2018-10-08,NA,NA
2018-10-16,NA,NA
2018-10-24,NA,NA
2018-11-01,NA,NA
2018-11-09,NA,NA
2018-11-17,NA,NA
2018-11-25,NA,NA
2018-12-03,NA,NA
2018-12-11,NA,NA
2018-12-19,NA,NA
2018-12-27,NA,NA
2019-01-01,NA,NA
2019-01-09,NA,NA
2019-01-17,NA,NA
2019-01-25,NA,NA
2019-02-02,NA,NA
2019-02-10,NA,NA
2019-02-18,NA,NA
2019-02-26,NA,NA
2019-03-06,0,0
2019-03-14,0.000417,4.1e-05
2019-03-22,0.00035,5.5e-05
2019-03-30,2e-04,0
2019-04-07,1e-04,0
2019-04-15,0.000333,5.2e-05
2019-04-23,0.001133,0.000288
2019-05-01,0.000983,7.5e-05
2019-05-09,0.01435,0.000723
2019-05-17,0.0271,0.00091
2019-05-25,0.028667,0.002452
2019-06-02,0.0356,0.002443
2019-06-10,0.0222,0.010491
2019-06-18,0.05425,0.00493
2019-06-26,0.035333,0.005926
2019-07-04,0.04596,0.008918
2019-07-12,0.055633,0.00237
2019-07-20,0.0503,0.004147
2019-07-28,0.03645,0.003625
2019-08-05,0.025617,0.000999
2019-08-13,0.01095,0.004737
2019-08-21,0.015783,0.001219
2019-08-29,0.0016,0
2019-09-06,0.0163,0.001055
2019-09-14,0.00425,0.003701
2019-09-22,0.004183,0.000204
2019-09-30,6e-04,0
2019-10-08,NA,NA
2019-10-16,NA,NA
2019-10-24,NA,NA
2019-11-01,NA,NA
2019-11-09,NA,NA
2019-11-17,NA,NA
2019-11-25,NA,NA
2019-12-03,NA,NA
2019-12-11,NA,NA
2019-12-19,NA,NA
2019-12-27,NA,NA
2020-01-01,NA,NA
2020-01-09,NA,NA
2020-01-17,NA,NA
2020-01-25,NA,NA
2020-02-02,NA,NA
2020-02-10,NA,NA
2020-02-18,NA,NA
2020-02-26,NA,NA
2020-03-05,0,NA
2020-03-13,NA,NA
2020-03-21,NA,NA
2020-03-29,0,0
2020-04-06,1e-04,0
2020-04-14,8e-04,0
2020-04-22,0,0
2020-04-30,0.000717,0.000214
2020-05-08,0.004333,0.001076
2020-05-16,0.010333,0.001827
2020-05-24,0.034083,0.000979
2020-06-01,0.0254,0.007785
2020-06-09,0.03595,0.001477
2020-06-17,0.015167,0.004099
2020-06-25,0.020667,0.010957
2020-07-03,0.013167,0.003256
2020-07-11,0.035583,0.007049
2020-07-19,0.020667,0.004365
2020-07-27,0.040567,0.006807
2020-08-04,0.023283,0.002282
2020-08-12,0.025117,0.001708
2020-08-20,0.017767,0.00471
2020-08-28,0.008417,0.002208
2020-09-05,0.010267,0.001224
2020-09-13,0.007883,0.000659
2020-09-21,0.0032,0.00058
2020-09-29,0.003117,0.000911
2020-10-07,NA,NA
2020-10-15,NA,NA
2020-10-23,NA,NA
2020-10-31,NA,NA
2020-11-08,NA,NA
2020-11-16,NA,NA
2020-11-24,NA,NA
2020-12-02,NA,NA
2020-12-10,NA,NA
2020-12-18,NA,NA
2020-12-26,NA,NA
2021-01-01,NA,NA
2021-01-09,NA,NA
2021-01-17,NA,NA
2021-01-25,NA,NA
2021-02-02,NA,NA
2021-02-10,NA,NA
2021-02-18,NA,NA
2021-02-26,NA,NA
2021-03-06,0,0
2021-03-14,0,0
2021-03-22,0,0
2021-03-30,0,0
2021-04-07,0,0
2021-04-15,0.00085,0.000197
2021-04-23,0.001,6.3e-05
2021-05-01,0.002033,0.000528
2021-05-09,0.006183,0.001909
2021-05-17,0.01565,0.000824
2021-05-25,0.008517,0.000337
2021-06-02,0.022317,0.001347
2021-06-10,0.045183,0.002246
2021-06-18,0.05505,0.006124
2021-06-26,0.063017,0.003656
2021-07-04,0.0516,0.005077
2021-07-12,0.044283,0.003931
2021-07-20,0.04225,0.002523
2021-07-28,0.043367,0.002594
2021-08-05,0.023383,0.001463
2021-08-13,0.015983,0.002255
2021-08-21,0.007667,0.003052
2021-08-29,0.013733,0.000781
2021-09-06,0.012417,0.000828
2021-09-14,0.006167,0.000557
2021-09-22,0.000133,5.2e-05
2021-09-30,0,0
2021-10-08,NA,NA
2021-10-16,NA,NA
2021-10-24,NA,NA
2021-11-01,NA,NA
2021-11-09,NA,NA
2021-11-17,NA,NA
2021-11-25,NA,NA
2021-12-03,NA,NA
2021-12-11,NA,NA
2021-12-19,NA,NA
2021-12-27,NA,NA
